OBJECTID,LAND,BEZ,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
214345,11,2,2100101,2021,8,14,6,3,6,4,0,0,1,1,0,0,0,0,797398,2337,5826192,282
214344,11,10,10100312,2021,7,17,2,2,5,3,0,0,1,0,0,0,1,0,807933,398,5829211,191
214343,11,5,5100208,2021,8,12,4,2,4,6,0,0,0,0,1,0,1,0,782354,9078,5830455,866
214342,11,9,9100101,2021,7,20,5,2,5,2,0,1,1,0,0,0,0,0,802315,9187,5824783,382
214341,11,4,4300517,2021,7,16,7,3,5,2,0,0,1,0,0,0,0,0,791475,3363,5828280,304
214340,11,10,10100315,2021,8,13,4,2,2,2,0,0,1,0,1,0,0,0,809910,9235,5831605,378
214339,11,4,4400833,2021,8,2,4,3,8,1,2,0,1,0,0,0,1,0,792210,2313,5822609,648
214338,11,5,5200420,2021,7,18,4,2,2,7,0,0,1,0,1,0,0,0,783179,2864,5828615,442
214337,11,6,6100103,2021,8,15,4,3,5,3,0,0,1,0,0,0,0,0,793460,1949,5821478,121
214336,11,11,11300723,2021,8,17,3,2,5,3,1,1,1,0,0,0,0,0,805198,7001,5828433,153
214335,11,8,8200624,2021,8,12,2,3,0,7,0,1,0,0,0,0,0,0,801380,7547,5820278,106
214334,11,12,12200309,2021,8,18,7,3,5,2,0,1,1,0,0,0,0,0,792857,7934,5832732,755
214333,11,1,1100309,2021,7,14,3,3,2,6,0,0,1,0,0,0,1,0,798423,631,5828388,19
214332,11,4,4501041,2021,8,11,3,3,1,5,0,1,1,0,0,0,0,0,793116,5145,5825606,95
214331,11,8,8100415,2021,8,22,1,3,4,6,2,1,1,0,0,0,0,1,801204,8942,5823702,914
214330,11,4,4501150,2021,7,13,7,3,6,7,0,0,1,1,0,0,0,0,793373,1963,5823924,71
214329,11,2,2200207,2021,7,20,7,3,5,2,0,1,1,0,0,0,0,0,797090,4104,5824707,864
214328,11,3,3701660,2021,8,1,5,3,2,7,2,1,0,0,0,0,1,0,800541,708,5829474,23
214327,11,6,6100101,2021,7,18,5,3,1,5,0,0,1,0,0,0,0,0,793027,9893,5821485,18
214326,11,2,2100102,2021,8,17,5,2,5,2,0,1,1,0,0,0,0,0,798448,9756,5826534,786
214325,11,8,8100209,2021,8,10,5,2,5,3,0,0,0,0,1,1,0,0,801812,3523,5821964,531
214324,11,10,10400835,2021,8,15,3,3,5,3,0,0,1,0,0,0,1,0,811901,5814,5829747,983
214323,11,12,12200414,2021,8,11,1,2,0,1,0,0,0,0,1,0,0,0,791993,6462,5831678,13
214322,11,2,2100104,2021,7,7,4,3,5,3,0,1,1,0,0,0,0,0,799343,492,5826192,25
214321,11,7,7601237,2021,8,9,2,3,0,6,0,0,1,0,1,0,0,0,797357,8752,5817234,273
214320,11,1,1100311,2021,7,19,2,3,0,6,0,1,0,0,0,0,0,0,799723,4538,5827707,294
214319,11,2,2100104,2021,8,22,5,3,5,3,2,1,1,0,0,0,0,0,799418,3243,5826149,51
214318,11,11,11300619,2021,7,11,1,2,6,4,0,0,1,1,0,0,0,0,803835,464,5828677,186
214317,11,10,10100314,2021,8,19,5,3,5,3,0,0,1,0,0,0,0,0,808467,8368,5830162,901
214316,11,4,4500937,2021,8,17,2,3,5,7,0,0,1,0,1,0,0,0,791532,5432,5825099,754
214315,11,8,8100102,2021,8,19,6,3,0,2,0,1,1,0,0,0,0,1,800587,769,5823219,662
214314,11,7,7601237,2021,7,14,2,3,0,5,0,0,0,0,1,0,1,1,797381,577,5815742,104
214313,11,1,1100309,2021,8,18,4,3,5,3,0,1,0,0,1,0,0,0,798542,1442,5828980,925
214312,11,11,11200515,2021,7,8,4,3,2,2,0,0,1,0,0,0,1,0,805947,2836,5830465,141
214311,11,2,2200208,2021,7,0,5,3,5,3,2,0,1,0,0,0,0,0,797840,363,5824927,62
214310,11,1,1200624,2021,8,17,3,3,0,2,0,1,1,0,0,0,0,0,795668,7765,5829732,528
214309,11,8,8200833,2021,7,16,3,3,0,1,0,0,0,0,0,0,1,0,801926,9121,5817399,531
214308,11,7,7501029,2021,7,7,3,3,5,2,0,1,0,0,0,0,1,0,797358,804,5819348,638
214307,11,9,9200715,2021,8,14,2,3,2,2,0,0,1,0,0,0,0,0,807866,7646,5818113,711
214306,11,7,7501031,2021,7,13,6,2,1,5,0,1,1,0,0,0,0,0,798160,2855,5820500,729
214305,11,1,1200623,2021,7,15,5,3,0,1,0,0,0,0,0,0,1,0,795799,4071,5829043,274
214304,11,1,1200522,2021,8,8,5,3,5,3,0,1,1,0,0,0,0,0,793670,817,5828113,466
214303,11,4,4501043,2021,8,9,2,3,5,3,0,0,1,0,0,0,1,0,792912,1699,5824395,746
214302,11,6,6400844,2021,8,4,5,2,1,5,2,0,1,0,0,0,0,0,790578,8604,5821660,447
214301,11,12,12500824,2021,8,13,3,3,5,2,0,1,1,0,0,0,0,0,790704,8987,5835385,354
214300,11,3,3501037,2021,7,16,5,3,0,5,0,1,1,0,0,0,0,1,803040,6991,5832189,176
214299,11,10,10300731,2021,7,9,5,3,2,2,0,0,1,0,1,0,0,0,809609,1529,5828643,57
214298,11,9,9100304,2021,8,20,2,3,5,2,1,1,1,0,0,0,0,0,804746,8525,5822302,241
214297,11,9,9502043,2021,7,15,4,3,0,6,0,1,0,0,0,0,0,0,811198,4185,5822134,236
214296,11,7,7400721,2021,7,14,6,3,0,6,0,0,1,0,1,0,0,0,798319,143,5823950,117
214295,11,7,7200308,2021,7,15,1,3,3,6,0,1,1,0,0,0,0,0,794981,5085,5823812,22
214294,11,1,1300733,2021,8,14,6,3,2,6,0,0,1,0,0,0,0,0,797287,477,5831276,549
214293,11,4,4501148,2021,8,20,2,3,5,2,2,0,1,0,1,0,0,1,793347,3062,5823076,334
214292,11,8,8100521,2021,8,8,6,3,5,3,0,1,1,0,0,0,0,0,802482,612,5822558,477
214291,11,5,5300839,2021,7,15,3,3,5,3,0,1,1,0,0,0,0,0,788846,1821,5830212,96
214290,11,8,8200624,2021,7,12,5,3,5,3,0,1,1,0,0,0,0,0,800951,6669,5820982,6
214289,11,2,2100104,2021,7,15,6,3,5,3,0,1,1,0,0,0,0,0,799344,3317,5826191,915
214288,11,8,8100312,2021,8,11,4,3,2,6,0,1,1,0,0,0,0,0,801299,3048,5824638,496
214287,11,1,1100312,2021,8,10,4,3,6,4,0,1,1,1,0,0,0,0,799695,7659,5827210,4
214286,11,4,4501042,2021,7,13,4,3,0,6,0,0,1,0,0,0,1,0,793962,411,5826133,298
214285,11,8,8100312,2021,7,19,7,3,2,6,0,0,1,0,0,0,1,0,800880,7831,5824283,406
214284,11,6,6200422,2021,8,16,4,3,6,2,0,0,1,1,0,0,0,0,794728,7739,5816710,47
214283,11,9,9200715,2021,8,15,4,3,5,2,0,0,1,0,0,0,0,0,808469,5788,5819056,255
214282,11,8,8100207,2021,8,14,2,3,2,6,0,0,1,0,0,0,0,0,801310,4464,5823553,554
214281,11,12,12200309,2021,8,15,7,2,5,7,0,0,1,0,1,0,0,0,793110,8436,5832649,867
214280,11,4,4400830,2021,7,8,3,3,3,6,0,1,1,0,0,1,0,0,792280,137,5823131,532
214279,11,12,12200515,2021,8,20,3,3,5,3,1,1,1,0,0,0,0,0,790460,8144,5834707,677
214278,11,2,2200210,2021,8,22,7,3,0,1,2,0,0,0,0,0,1,1,798311,7005,5825333,213
214277,11,7,7601545,2021,7,9,7,3,5,3,0,0,1,0,0,0,0,0,800099,6417,5813340,618
214276,11,10,10200524,2021,7,12,7,3,2,6,0,0,1,0,0,0,0,0,813626,2085,5830012,896
214275,11,1,1100309,2021,8,8,5,3,2,6,0,1,1,0,0,0,1,0,798655,614,5828512,264
214274,11,12,12500930,2021,7,12,6,3,5,2,0,1,1,0,0,0,0,0,792847,6517,5835134,47
214273,11,11,11100206,2021,7,18,6,3,5,2,0,1,1,0,0,0,0,0,805435,816,5834599,784
214272,11,12,12200412,2021,8,11,6,3,2,6,0,0,1,0,0,0,0,0,788358,3296,5832116,949
214271,11,1,1100308,2021,8,20,4,3,6,4,1,1,1,1,0,0,0,0,797110,4,5829250,939
214270,11,6,6300633,2021,8,7,3,3,6,6,0,1,0,1,0,0,0,1,793255,1308,5819251,504
214269,11,9,9401432,2021,8,14,7,3,3,6,0,0,1,0,1,0,0,0,812129,622,5820534,212
214268,11,9,9200511,2021,7,10,4,3,1,5,0,0,1,0,0,0,1,0,807760,9319,5822112,585
214267,11,1,1400938,2021,8,22,1,3,5,3,2,0,1,0,0,0,0,0,794728,2486,5831210,441
214266,11,8,8200624,2021,7,5,2,2,5,2,0,0,1,0,1,0,0,0,801354,1997,5820634,716
214265,11,10,10300733,2021,7,13,2,3,5,3,0,1,1,0,0,0,0,0,809226,1951,5827213,861
214264,11,8,8100418,2021,8,7,6,3,5,3,0,1,1,0,0,0,0,0,802521,7358,5823710,178
214263,11,11,11300724,2021,8,8,2,3,5,3,0,1,1,0,0,0,0,0,804634,7026,5827820,665
214262,11,1,1100309,2021,8,19,6,3,6,4,0,1,0,1,0,0,0,1,798472,6848,5828386,367
214261,11,1,1100207,2021,7,8,2,2,3,6,0,0,0,0,1,0,1,1,798692,6739,5827088,529
214260,11,8,8100520,2021,8,20,4,3,5,3,1,1,1,0,0,0,0,0,803157,67,5823054,984
214259,11,8,8100209,2021,7,15,4,3,1,5,0,0,1,0,0,0,0,0,801276,6221,5821936,534
214258,11,2,2400521,2021,7,6,5,3,3,6,0,0,1,0,1,0,0,0,800425,79,5827970,688
214257,11,2,2500833,2021,8,17,4,3,5,3,0,1,1,0,0,0,0,0,802837,159,5826935,85
214256,11,11,11400929,2021,8,7,3,3,5,3,0,1,1,0,0,0,0,0,804467,6141,5826398,957
214255,11,2,2500831,2021,7,13,3,3,5,3,0,1,1,0,0,0,0,0,802813,4223,5827294,136
214254,11,11,11300722,2021,7,15,2,3,5,2,0,1,1,0,0,0,0,0,804278,7829,5828519,515
214253,11,10,10100315,2021,8,14,2,3,5,2,0,1,1,0,0,0,0,0,809893,5119,5831578,572
214252,11,2,2500728,2021,8,12,7,3,0,1,0,1,0,0,0,0,0,0,803093,1163,5828294,118
214251,11,6,6400735,2021,8,19,3,3,0,1,1,1,0,0,0,0,0,0,784164,4956,5816189,417
214250,11,7,7601545,2021,8,20,7,3,6,7,1,0,0,1,0,0,1,0,799849,4969,5813796,788
214249,11,1,1200517,2021,7,14,5,3,0,1,0,1,0,0,0,0,0,0,793537,5527,5828160,87
214248,11,11,11501340,2021,7,17,6,3,6,4,0,1,0,1,0,0,0,0,807472,539,5824977,148
214247,11,10,10300734,2021,8,7,5,3,6,4,0,0,1,1,0,0,0,0,809586,1254,5824154,253
214246,11,11,11400930,2021,7,14,5,3,2,6,0,0,1,0,0,0,0,0,806117,1814,5826681,959
214245,11,4,4300623,2021,7,17,6,3,5,7,0,0,1,0,1,0,0,0,792112,4268,5825992,599
214244,11,7,7200307,2021,8,19,5,3,1,5,0,0,1,0,1,0,0,0,794459,3912,5824194,425
214243,11,12,12200309,2021,8,12,4,3,0,1,0,0,0,0,1,0,0,0,793404,1067,5832502,145
214242,11,5,5200420,2021,8,17,3,3,5,3,0,0,1,0,0,0,1,0,783417,6524,5828629,384
214241,11,7,7601544,2021,8,16,1,3,5,2,0,1,1,0,0,0,0,0,799796,6288,5813977,808
214240,11,4,4501042,2021,7,15,3,3,1,5,0,1,1,0,0,0,0,0,794002,2636,5826056,336
214239,11,6,6100207,2021,8,17,3,3,3,6,0,1,0,0,0,0,0,0,793463,372,5820237,281
214238,11,2,2400624,2021,8,2,7,3,5,3,1,0,1,0,0,0,0,0,801614,3807,5827358,899
214237,11,11,11100102,2021,8,14,6,3,5,2,0,1,1,0,0,0,0,0,808717,565,5834239,762
214236,11,11,11401034,2021,8,14,2,3,5,3,0,1,1,0,0,0,0,0,806861,3519,5827222,298
214235,11,11,11300722,2021,8,21,6,3,0,1,2,0,0,0,0,0,1,1,804239,7147,5828690,568
214234,11,4,4200207,2021,7,18,5,3,3,6,0,1,1,0,0,0,0,0,789228,5636,5824032,88
214233,11,1,1100102,2021,7,17,6,2,0,2,0,0,1,0,0,0,1,0,795124,3067,5827084,541
214232,11,1,1200628,2021,8,9,3,3,0,2,0,0,1,0,1,0,0,1,795452,9621,5827761,342
214231,11,10,10100311,2021,8,5,3,3,5,3,0,1,1,0,0,0,0,0,806466,5574,5830188,41
214230,11,1,1300836,2021,7,9,5,3,0,5,0,0,1,0,1,0,0,0,796449,7523,5830321,119
214229,11,7,7100205,2021,7,14,7,3,5,2,0,1,1,0,0,0,0,0,796040,9672,5825375,48
214228,11,5,5300735,2021,8,13,5,3,5,2,0,0,1,0,0,0,0,0,786568,5353,5830554,28
214227,11,1,1200629,2021,8,12,4,3,2,6,0,0,1,0,1,0,0,0,794515,7438,5827926,421
214226,11,5,5100209,2021,8,7,2,2,5,3,0,1,1,0,0,0,0,0,782816,6565,5830408,63
214225,11,1,1100309,2021,8,19,7,3,0,5,0,1,0,0,0,0,0,0,798181,1632,5828426,209
214224,11,2,2200210,2021,7,7,3,3,5,3,0,0,1,0,0,0,1,0,798295,4536,5825313,233
214223,11,5,5100313,2021,8,11,3,3,5,2,0,1,1,0,0,0,0,0,785395,2705,5830309,692
214222,11,12,12400619,2021,8,21,7,3,9,1,2,0,1,0,0,0,0,1,787376,8016,5837646,903
214221,11,5,5300840,2021,7,13,6,2,5,2,0,1,1,0,0,0,0,0,789209,6915,5829268,977
214220,11,2,2300315,2021,7,6,7,3,0,1,0,1,0,0,0,0,0,0,800461,3396,5825792,757
214219,11,8,8100314,2021,8,12,4,3,1,5,0,0,1,0,0,0,1,0,801157,408,5823783,8
214218,11,2,2300418,2021,7,22,5,2,3,6,2,1,1,0,0,0,0,0,801378,7647,5825248,382
214217,11,7,7601443,2021,8,16,6,3,5,2,0,1,0,0,0,1,0,0,799757,829,5814505,433
214216,11,4,4300622,2021,8,2,4,2,0,7,2,1,0,0,0,0,0,0,792854,7004,5827007,451
214215,11,1,1100313,2021,8,14,3,3,0,2,0,1,0,0,1,0,0,1,799732,8762,5826579,562
214214,11,7,7601442,2021,8,20,1,3,5,2,1,0,1,0,0,0,0,0,799258,5525,5816264,106
214213,11,7,7200308,2021,7,20,5,2,5,2,0,0,1,0,0,0,1,0,794986,808,5823817,493
214212,11,6,6100209,2021,8,13,1,3,5,2,0,1,1,0,0,0,0,0,794768,813,5820916,51
214211,11,1,1100313,2021,7,7,6,2,5,3,0,0,0,0,1,1,0,0,800064,1422,5826416,747
214210,11,5,5200423,2021,7,7,7,3,5,3,0,0,1,0,0,0,0,0,782012,9512,5828344,409
214209,11,6,6200311,2021,8,12,6,3,1,5,0,1,1,0,0,0,0,0,796234,3514,5818262,528
214208,11,6,6400844,2021,8,7,2,3,5,7,0,1,1,0,0,0,0,0,790316,2,5820303,203
214207,11,1,1100102,2021,8,17,5,3,2,6,0,0,1,0,0,0,0,1,795182,531,5826944,205
214206,11,1,1100312,2021,7,9,2,3,2,6,0,0,0,0,1,0,1,1,798922,7108,5826715,969
214205,11,12,12200309,2021,8,8,5,2,3,6,0,0,1,0,0,0,0,0,793354,9054,5832953,952
214204,11,1,1100309,2021,7,12,4,3,5,2,0,1,0,0,0,1,0,0,798520,163,5829055,719
214203,11,1,1100207,2021,7,14,5,3,5,2,0,0,0,0,1,0,1,0,798553,6678,5826816,575
214202,11,1,1100308,2021,8,10,4,3,5,7,0,1,1,0,0,0,0,0,797100,2606,5828836,709
214201,11,2,2500726,2021,8,14,3,3,6,4,0,0,1,1,0,0,0,0,802055,1668,5828609,209
214200,11,8,8200831,2021,7,14,3,3,6,7,0,0,1,1,0,0,0,0,799826,56,5816520,306
214199,11,1,1300836,2021,7,7,3,3,5,2,0,1,1,0,0,0,0,0,796638,989,5829799,978
214198,11,2,2100101,2021,8,11,2,3,2,6,0,0,0,0,1,0,1,0,797758,7819,5826056,915
214197,11,1,1200517,2021,8,20,7,3,5,3,1,1,1,0,0,0,0,0,792953,4227,5828564,682
214196,11,4,4200310,2021,7,17,2,3,3,6,0,0,1,0,0,1,0,0,789814,7973,5826334,683
214195,11,3,3300411,2021,8,17,2,3,5,3,0,1,1,0,0,0,0,0,803750,7631,5839280,864
214194,11,1,1100309,2021,8,4,7,2,8,1,2,0,0,0,1,0,0,1,798590,6986,5828393,435
214193,11,7,7501031,2021,7,14,6,3,2,6,0,0,1,0,1,0,0,0,799362,4546,5820325,39
214192,11,9,9200717,2021,7,12,6,2,4,6,0,0,1,0,0,0,0,0,809743,6007,5819918,3
214191,11,9,9401534,2021,8,13,5,3,1,5,0,1,1,0,0,0,0,0,810880,3913,5820632,398
214190,11,2,2100104,2021,7,7,5,3,0,2,0,1,0,0,0,0,0,0,799116,7849,5826272,677
214189,11,5,5200420,2021,8,15,5,3,3,6,0,0,1,0,0,1,0,0,783562,6504,5828905,8
214188,11,3,3400830,2021,8,14,5,3,2,6,0,0,1,0,0,1,0,0,800053,6732,5833606,558
214187,11,2,2200213,2021,8,15,3,3,0,3,0,1,0,0,0,0,0,1,799500,1922,5824932,354
214186,11,4,4501152,2021,8,16,1,3,2,6,0,0,1,0,1,0,0,0,793993,2561,5824433,369
214185,11,8,8200831,2021,7,12,3,3,5,2,0,1,1,0,0,0,0,0,799998,2518,5816604,159
214184,11,11,11300721,2021,8,11,3,3,5,3,0,0,1,0,0,0,0,0,804627,22,5829088,991
214183,11,3,3300516,2021,8,13,7,3,0,3,0,0,1,0,1,0,0,0,800940,6552,5833554,261
214182,11,12,12601235,2021,7,11,6,2,6,4,0,0,1,1,0,0,0,0,794833,6165,5836299,782
214181,11,3,3601452,2021,8,9,5,3,6,7,0,1,0,1,0,0,0,0,802131,88,5829111,102
214180,11,2,2500835,2021,7,19,6,3,2,6,0,0,1,0,0,0,0,0,802564,4058,5825971,22
214179,11,1,1400938,2021,8,19,6,3,1,5,0,0,1,0,0,0,1,0,794693,8221,5831185,575
214178,11,4,4400727,2021,8,8,2,3,6,4,0,0,1,1,0,0,0,0,791463,695,5824349,29
214177,11,8,8100314,2021,8,4,5,3,5,3,1,0,1,0,0,0,0,0,800672,7807,5824167,39
214176,11,1,1100207,2021,8,14,3,3,5,3,0,1,1,0,0,0,0,0,798480,228,5826665,996
214175,11,5,5200629,2021,8,9,2,2,3,6,0,0,1,0,0,1,0,0,784773,7831,5828714,292
214174,11,6,6300525,2021,7,20,4,2,5,2,0,1,1,0,0,0,0,0,788979,8289,5816096,141
214173,11,4,4400835,2021,8,22,1,3,1,5,2,0,1,0,0,0,0,1,793004,7658,5822098,227
214172,11,6,6400735,2021,7,18,2,2,9,1,0,0,1,0,0,0,0,0,782952,6126,5815942,345
214171,11,12,12500824,2021,8,15,6,3,5,3,0,1,0,0,1,0,0,0,790525,204,5835342,286
214170,11,4,4501042,2021,7,14,6,3,6,4,0,0,0,1,1,0,0,0,794438,2979,5825792,489
214169,11,6,6300632,2021,7,13,6,3,5,3,0,0,1,0,0,0,0,0,791786,661,5817475,713
214168,11,7,7100102,2021,8,18,5,3,5,2,0,1,1,0,0,0,0,0,794965,8881,5825571,457
214167,11,1,1100207,2021,8,17,4,3,5,3,0,0,1,0,0,0,0,0,797961,1417,5826980,238
214166,11,9,9200511,2021,8,18,4,2,5,2,0,1,1,0,0,0,0,0,806814,1949,5821997,972
214165,11,2,2100101,2021,8,8,2,3,5,2,0,1,0,0,0,0,0,0,797379,7689,5826176,41
214164,11,1,1100308,2021,7,2,5,3,1,1,2,0,1,0,0,0,1,0,796502,707,5829242,479
214163,11,8,8200832,2021,8,12,2,3,2,6,0,0,1,0,0,0,0,0,801493,4911,5817768,641
214162,11,11,11300725,2021,7,16,1,2,1,5,0,0,1,0,0,0,1,0,805275,8896,5827776,761
214161,11,6,6200313,2021,8,12,6,3,2,6,0,0,1,0,0,0,0,0,795337,46,5818429,273
214160,11,3,3701554,2021,8,13,2,3,5,7,0,0,1,0,1,0,0,0,799075,1598,5830207,372
214159,11,11,11300826,2021,8,8,5,3,5,3,0,1,0,0,0,0,0,0,804141,5207,5826811,577
214158,11,9,9501939,2021,7,15,3,3,5,2,0,1,1,0,0,0,0,0,809638,3683,5821500,289
214157,11,12,12100102,2021,8,10,5,3,5,2,0,1,1,0,0,0,0,0,796723,5319,5833261,719
214156,11,9,9200715,2021,7,9,4,3,0,7,0,1,0,0,0,1,0,0,808457,457,5819018,6
214155,11,1,1300732,2021,7,10,5,3,5,2,0,0,1,0,0,0,1,0,797272,943,5832225,784
214154,11,1,1100205,2021,8,16,4,3,5,2,0,1,1,0,0,0,0,0,796968,8041,5826857,684
214153,11,6,6300525,2021,8,17,2,3,5,2,0,1,1,0,0,0,0,0,790210,211,5815096,697
214152,11,1,1100415,2021,7,19,4,3,1,5,0,1,1,0,0,0,0,0,798354,363,5829301,712
214151,11,12,12400618,2021,8,11,4,3,5,2,0,1,1,0,0,0,0,0,787205,7466,5837998,731
214150,11,6,6400737,2021,7,15,2,3,2,2,0,0,1,0,0,0,0,0,784861,9393,5817653,862
214149,11,2,2200212,2021,8,19,2,3,0,2,0,1,0,0,0,0,1,0,799050,9506,5824575,344
214148,11,11,11501340,2021,8,10,7,2,5,2,0,1,1,0,0,0,0,0,807323,9619,5824796,993
214147,11,11,11300826,2021,7,17,2,3,5,3,0,1,1,0,0,0,0,0,804256,3389,5827060,241
214146,11,1,1100310,2021,8,18,2,3,1,5,0,1,1,0,0,0,0,0,799146,6156,5828584,256
214145,11,2,2300314,2021,8,10,7,3,3,6,0,1,1,0,0,0,0,0,799955,3243,5826105,77
214144,11,11,11300724,2021,7,17,5,3,0,7,0,1,1,0,0,0,0,1,804455,3098,5828170,673
214143,11,1,1100308,2021,7,14,6,3,5,2,0,1,1,0,0,0,0,0,797257,9484,5829087,605
214142,11,1,1200623,2021,8,12,4,3,0,2,0,1,1,0,0,0,0,0,795476,1379,5829574,914
214141,11,8,8401241,2021,7,14,4,3,2,6,0,0,1,0,0,0,0,0,804207,217,5818439,976
214140,11,7,7100102,2021,8,22,5,3,5,3,2,1,1,0,0,0,0,0,794929,5799,5825540,796
214139,11,11,11501341,2021,8,19,5,2,6,4,0,0,1,1,0,0,0,0,807242,6886,5824134,91
214138,11,11,11300620,2021,8,15,3,3,1,5,0,0,1,0,0,0,0,0,804047,7421,5828916,364
214137,11,11,11200512,2021,8,18,1,3,1,5,0,1,1,0,0,0,0,0,803893,9559,5831292,932
214136,11,11,11200513,2021,7,17,4,3,5,3,0,1,1,0,0,0,0,0,804648,1879,5831123,52
214135,11,1,1401044,2021,8,4,2,3,8,1,1,0,1,0,0,0,0,0,796464,4317,5831649,17
214134,11,11,11100204,2021,8,17,1,2,6,4,0,0,1,1,0,0,0,0,806402,5824,5833724,561
214133,11,3,3100101,2021,7,15,6,3,5,2,0,0,1,0,1,0,0,0,800519,205,5841100,966
214132,11,2,2300419,2021,8,10,5,3,2,6,0,0,1,0,0,0,0,0,801836,36,5825746,498
214131,11,2,2100101,2021,7,14,5,3,1,5,0,1,1,0,0,0,0,0,797726,7967,5825775,992
214130,11,6,6100206,2021,8,7,6,3,5,2,0,0,1,0,0,0,0,0,794734,7812,5820068,143
214129,11,9,9100409,2021,8,16,2,3,6,7,0,0,1,1,0,0,0,0,806427,3513,5818737,376
214128,11,1,1100310,2021,8,17,6,3,6,7,0,0,0,1,0,0,1,0,799243,625,5828219,486
214127,11,7,7100205,2021,7,7,7,3,8,1,0,0,1,0,0,0,0,0,796346,3102,5824888,964
214126,11,1,1300733,2021,8,21,4,3,5,2,2,1,0,0,0,0,0,0,797680,8768,5831315,245
214125,11,9,,2021,8,10,2,3,0,1,0,0,1,0,0,0,0,0,808645,9485,5815247,518
214124,11,8,8301036,2021,7,5,5,2,5,2,0,1,0,0,0,0,1,0,804102,244,5817517,22
214123,11,1,1200520,2021,7,17,5,3,4,6,0,0,1,0,0,0,0,0,794210,4224,5828541,592
214122,11,8,8100417,2021,8,13,3,2,6,4,0,0,1,1,0,0,0,0,802409,644,5823033,72
214121,11,8,8100417,2021,7,13,4,3,5,3,0,1,1,0,0,0,0,0,802276,2266,5822845,251
214120,11,2,2400625,2021,7,21,7,3,0,1,1,0,0,0,1,0,0,0,801740,7985,5826789,547
214119,11,1,1100311,2021,8,20,6,2,3,6,1,1,0,0,0,0,0,0,799723,2902,5827709,321
214118,11,1,1100312,2021,8,16,3,3,5,3,0,1,1,0,0,0,0,0,799645,669,5827049,772
214117,11,12,12200309,2021,8,22,6,3,8,1,2,0,1,0,0,0,0,1,793303,1777,5832563,102
214116,11,7,7400824,2021,7,20,3,2,5,3,1,1,1,0,0,0,0,0,797844,7457,5822041,914
214115,11,7,7200409,2021,8,10,4,3,1,5,0,1,1,0,0,0,0,0,795454,5525,5824070,702
214114,11,5,5100316,2021,7,14,5,3,5,2,0,0,1,0,0,0,0,0,783941,4701,5828984,132
214113,11,5,5300736,2021,7,17,7,3,5,2,0,1,1,0,0,0,0,0,786086,118,5829145,207
214112,11,4,4100102,2021,8,18,4,2,6,4,0,0,1,1,0,0,0,0,791482,4568,5829459,625
214111,11,4,4300620,2021,8,11,4,3,5,7,0,0,1,0,0,0,0,0,793563,718,5827766,991
214110,11,6,6100208,2021,7,20,4,3,1,5,1,0,1,0,0,0,1,0,794326,6847,5820601,35
214109,11,2,2500727,2021,8,9,4,3,5,3,0,1,1,0,0,0,0,0,802588,9899,5827779,649
214108,11,3,3400826,2021,8,16,3,3,5,7,0,1,1,0,0,0,0,0,798228,5794,5832288,958
214107,11,2,2400522,2021,8,21,2,3,6,2,2,0,0,1,0,0,1,1,801626,3374,5828319,585
214106,11,5,5300841,2021,8,20,7,3,0,1,1,0,0,0,1,0,0,0,789462,5983,5829340,923
214105,11,7,7601442,2021,7,11,4,3,5,2,0,1,1,0,0,0,0,0,799275,186,5816272,853
214104,11,12,12200412,2021,8,22,3,3,5,2,1,0,1,0,0,0,0,1,791167,9437,5834020,894
214103,11,4,4300619,2021,8,9,7,2,5,2,0,1,1,0,0,0,0,0,791905,1561,5827432,304
214102,11,12,12500929,2021,7,14,7,3,5,3,0,1,1,0,0,0,0,0,794029,325,5838135,29
214101,11,2,2100102,2021,7,10,7,3,1,5,0,1,1,0,0,0,0,0,797928,8471,5826416,462
214100,11,6,6300526,2021,8,13,5,3,6,4,0,0,0,1,0,0,1,0,789483,859,5817610,6
214099,11,1,1100416,2021,8,15,3,3,0,1,0,0,0,0,1,0,0,0,798730,1172,5829565,848
214098,11,1,1100102,2021,8,15,7,3,0,2,0,1,1,0,0,0,0,0,796635,3528,5826670,841
214097,11,4,4501042,2021,7,19,3,2,0,1,0,0,0,0,0,0,1,0,793789,6465,5825826,187
214096,11,1,1100416,2021,8,7,4,3,5,2,0,1,0,0,0,0,0,0,798797,3019,5829185,931
214095,11,7,7100205,2021,7,18,4,3,5,3,0,1,1,0,0,0,0,0,796414,1173,5824875,605
214094,11,7,7601341,2021,7,11,5,3,5,7,0,0,1,0,0,0,1,0,797079,863,5815605,879
214093,11,4,4501040,2021,8,19,3,3,1,5,0,1,1,0,0,0,0,0,792550,9886,5825545,66
214092,11,11,11200410,2021,8,17,2,2,6,4,0,0,1,1,0,0,0,0,805848,5237,5832345,584
214091,11,9,9200715,2021,7,8,4,2,5,2,0,0,1,0,1,0,0,0,809065,9387,5818189,452
214090,11,1,1400942,2021,8,10,4,3,5,3,0,0,1,0,1,0,0,0,795260,4665,5830714,677
214089,11,8,8200623,2021,7,12,3,3,6,2,0,0,1,1,0,0,0,0,801563,1961,5820649,607
