OBJECTID,LAND,BEZ,LOR,STRASSE,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
202409,11,1,1011303,Alexanderplatzviertel,1100310,2018,7,18,3,3,5,2,0,1,1,0,0,0,0,0,799183,483,5827742,7
202410,11,9,9041501,Altstadt Kietz,9401534,2018,6,14,7,3,5,2,0,1,0,0,0,0,1,0,811145,1298,5820259,668
202411,11,10,10010310,Alt-Marzahn,10100314,2018,7,18,3,3,5,3,0,0,1,0,0,0,0,0,809045,1608,5830460,78
202412,11,9,9051901,Dammvorstadt,9501939,2018,6,13,4,3,5,3,0,0,1,0,0,0,0,0,809649,765,5821504,275
202413,11,7,7050501,Rathausstra�e                                                                                       ,7501030,2018,7,18,3,3,6,4,0,1,0,1,0,0,0,0,797570,1876,5819909,432
202414,11,2,2020203,Viktoriapark,2200208,2018,6,19,6,3,5,3,0,0,1,0,1,0,0,0,797526,4894,5824965,349
202415,11,1,1022207,Hansaviertel,1200629,2018,6,10,4,3,5,7,0,1,1,0,0,0,0,0,794492,9812,5827812,785
202416,11,12,12214125,Waldidyll/Flughafensee,12200412,2018,7,9,2,2,6,2,0,0,1,1,0,0,0,0,791711,1595,5833718,5
202417,11,1,1011303,Alexanderplatzviertel,1100310,2018,7,17,3,3,3,6,0,1,0,0,0,0,0,0,799567,3272,5828229,896
202418,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,7100101,2018,6,12,4,3,6,4,0,0,1,1,0,0,0,0,794680,1846,5825720,457
202419,11,1,1033202,Humboldthain S�d,1300835,2018,6,15,6,3,5,3,0,1,1,0,0,0,0,0,796971,6267,5830138,511
202420,11,5,5020417,Staakener Stra�e                                                                                    ,5200420,2018,6,12,4,2,5,3,0,1,1,0,0,0,0,0,782458,4635,5828532,535
202421,11,10,10010207,Marzahner Promenade,10100210,2018,7,12,2,3,0,4,0,0,0,1,0,0,1,0,809198,2728,5831711,481
202422,11,11,11010205,Falkenberg West,11100204,2018,7,18,3,3,5,2,0,1,1,0,0,0,0,0,806852,4118,5832683,49
202423,11,12,12214423,Mellerbogen,12200308,2018,6,12,4,3,1,5,0,1,1,0,0,0,0,0,792919,3493,5833651,333
202424,11,2,2010103,Moritzplatz,2100105,2018,7,18,3,3,5,3,0,1,0,0,0,0,0,0,799010,4477,5825836,153
202425,11,10,10030724,Oberfeldstra�e                                                                                      ,10300731,2018,6,6,6,2,5,3,0,1,1,0,0,0,0,0,809131,169,5829791,383
202426,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,7,20,1,2,5,3,0,1,1,0,0,0,0,0,796521,5355,5830337,512
202427,11,4,4010102,Pl�tzensee,4100101,2018,7,19,3,3,2,2,0,1,1,0,0,0,0,0,792583,8387,5829986,969
202428,11,4,4030827,Karl-August-Platz,4300623,2018,6,11,4,2,6,7,0,0,0,1,0,1,0,0,792172,5983,5826001,188
202429,11,2,2050803,Stralauer Kiez,2500835,2018,7,17,3,3,5,3,0,0,1,0,0,0,0,0,802141,9857,5826477,99
202430,11,6,6030609,Augustaplatz,6300633,2018,6,10,7,3,5,3,0,1,1,0,0,0,0,0,792291,4432,5818694,512
202431,11,3,3020209,Niedersch�nhausen,3200206,2018,7,17,3,3,5,3,0,1,1,0,0,0,0,0,797881,9129,5834631,439
202432,11,2,2050801,Traveplatz,2500830,2018,6,10,4,3,5,2,0,0,1,0,1,0,0,0,802284,164,5827493,112
202433,11,4,4061757,Forst Grunewald,4200207,2018,7,16,3,3,4,6,0,1,1,0,0,0,0,0,785106,8355,5822292,783
202434,11,1,1011304,Karl-Marx-Allee,1100311,2018,6,13,6,3,0,1,0,0,0,0,1,0,0,0,800013,346,5828530,345
202435,11,2,2010102,Mehringplatz,2100102,2018,6,9,4,3,0,6,0,1,0,0,0,1,0,0,798152,8259,5826501,835
202436,11,3,3010102,Buch,3100102,2018,7,7,2,3,5,3,0,1,1,0,0,0,0,0,804373,3927,5841197,855
202437,11,4,4041344,R�desheimer Platz,4400835,2018,7,15,3,3,1,5,0,1,1,0,0,0,0,0,793222,6657,5822158,875
202438,11,1,1011303,Alexanderplatzviertel,1100310,2018,6,9,4,3,5,2,0,1,0,0,0,0,1,0,799057,309,5828478,83
202439,11,1,1022106,Elberfelder Stra�e                                                                                  ,1200522,2018,7,15,3,3,6,4,0,0,1,1,0,0,0,0,794432,3219,5828358,943
202440,11,5,5030731,Gartenfelder Stra�e                                                                                 ,5300737,2018,6,3,6,3,1,1,2,0,1,0,0,0,1,0,787238,433,5829481,58
202441,11,10,10020414,Helle Mitte,10200421,2018,6,22,7,3,5,2,2,0,1,0,0,0,0,0,812203,2752,5830920,857
202442,11,4,4031032,Halensee,4500938,2018,7,15,3,3,1,5,0,1,0,0,0,0,1,0,791763,3869,5824823,661
202443,11,8,8020620,Tempelhofer Weg,8200624,2018,6,8,4,3,5,2,0,1,0,0,0,0,1,0,801355,997,5820641,748
202444,11,7,7010103,Barbarossaplatz,7100204,2018,7,15,3,3,1,5,0,1,1,0,0,0,0,0,795500,617,5824739,545
202445,11,12,12302107,Schorfheidestra�e                                                                                   ,12601236,2018,6,8,4,3,2,6,0,0,1,0,0,0,0,0,794335,8772,5835687,631
202446,11,1,1011201,Wilhelmstra�e                                                                                       ,1100205,2018,7,15,3,3,5,3,0,1,1,0,0,0,0,0,797290,5695,5826915,91
202447,11,3,3030406,Alt-Karow,3300412,2018,6,18,6,3,5,3,0,1,1,0,0,0,0,0,802924,39,5839364,42
202448,11,7,7040403,Manteuffelstra�e                                                                                    ,7400824,2018,7,7,1,2,5,3,0,0,1,0,0,0,1,0,797851,8517,5821887,297
202449,11,8,8010404,Rixdorf,8100417,2018,7,14,3,3,1,5,0,0,1,0,0,0,1,0,802416,6947,5822809,485
202450,11,2,2020204,Urbanstra�e,2200210,2018,6,8,4,3,5,2,0,1,0,0,0,0,1,0,798343,5485,5825505,686
202451,11,1,1011305,Heine-Viertel West,1100312,2018,7,14,3,3,5,3,0,1,1,0,0,0,0,0,799464,719,5827071,73
202452,11,2,2020203,Viktoriapark,2200209,2018,6,7,7,3,5,2,0,1,1,0,0,0,0,0,797472,8399,5824559,62
202453,11,6,6020408,Lichterfelde S�d                                                                                    ,6200420,2018,7,14,3,3,2,6,0,0,1,0,0,0,0,0,792623,6011,5815993,982
202454,11,1,1011305,Heine-Viertel West,1100312,2018,6,7,4,3,5,3,0,1,1,0,0,0,0,0,799457,7287,5827067,563
202455,11,9,9020501,Obersch�neweide West,9200510,2018,7,18,3,3,2,6,0,0,1,0,0,0,0,0,806610,5422,5822801,22
202456,11,10,10040932,Alt-Mahlsdorf,10400939,2018,6,7,4,2,5,3,0,1,1,0,0,0,0,0,814271,9549,5828040,742
202457,11,9,9010101,Elsenstra�e                                                                                         ,9100101,2018,6,11,6,3,5,3,0,1,1,0,0,0,0,0,801550,2442,5824821,998
202458,11,11,11030721,R�digerstra�e,11300725,2018,6,6,4,3,0,1,0,1,1,0,0,0,0,0,805450,4865,5827651,973
202459,11,7,7050501,Rathausstra�e                                                                                       ,7501029,2018,7,0,2,3,0,1,2,0,1,0,1,0,0,0,797583,9053,5819588,576
202460,11,6,6040804,Krumme Lanke,6400838,2018,7,14,3,2,5,2,0,0,1,0,0,0,0,0,788484,1035,5821522,75
202461,11,2,2010102,Mehringplatz,2100102,2018,6,0,4,3,5,3,2,0,1,0,0,0,0,0,798183,3596,5826499,476
202462,11,12,12301203,Wittenau S�d                                                                                        ,12500930,2018,7,17,3,3,5,2,0,0,1,0,0,0,0,0,792355,9549,5834060,693
202463,11,4,4030931,Breitscheidplatz,4501042,2018,6,22,6,3,2,6,2,0,1,0,0,0,0,0,793594,455,5825766,82
202464,11,2,2040502,Friedenstra�e,2400521,2018,6,19,7,3,5,2,0,1,1,0,0,0,0,0,800454,7594,5828446,586
202465,11,11,11030720,Herzbergstra�e,11300721,2018,7,15,3,3,2,6,0,0,1,0,0,0,0,0,805294,1419,5830002,88
202466,11,5,5010314,Carl-Schurz-Stra�e                                                                                  ,5100316,2018,6,9,3,3,2,6,0,0,1,0,0,0,0,0,784843,533,5829215,706
202467,11,5,5010311,Eiswerder,5100313,2018,7,14,3,2,0,6,0,0,0,0,0,0,1,0,785222,1244,5831020,251
202468,11,8,8010211,Flughafenstra�e,8100206,2018,6,21,3,3,5,3,2,0,1,0,0,0,1,0,800440,8959,5823724,708
202469,11,4,4010102,Pl�tzensee,4100101,2018,6,16,6,3,2,2,0,0,1,0,1,0,0,0,792584,3538,5829986,6
202470,11,1,1044201,Reinickendorfer Stra�e                                                                              ,1401043,2018,6,19,3,2,5,2,0,0,1,0,0,0,0,0,795679,9047,5830926,81
202471,11,4,4020208,Kranzallee,4200206,2018,7,12,3,2,5,2,0,0,1,0,1,0,0,0,786217,5027,5825988,656
202472,11,9,9020502,Obersch�neweide Ost,9200512,2018,6,18,3,3,2,6,0,0,1,0,0,0,1,0,808610,294,5821640,838
202473,11,4,4030828,Savignyplatz,4300624,2018,6,22,6,3,1,5,2,1,1,0,0,0,0,0,792797,6237,5826107,842
202474,11,6,6030610,Lichterfelde West                                                                                   ,6300634,2018,6,19,6,3,6,4,0,0,0,1,0,0,1,0,792915,3657,5817779,28
202475,11,12,12103218,Teichstra�e,12100205,2018,6,18,3,3,2,2,0,1,1,0,0,0,0,0,794846,4444,5833744,834
202476,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2400625,2018,7,12,3,3,6,4,0,0,1,1,0,0,0,0,801174,589,5827194,871
202477,11,6,6010209,Feuerbachstra�e                                                                                     ,6100209,2018,6,17,3,3,1,5,0,1,1,0,0,0,0,0,794649,9566,5821551,135
202478,11,3,3061131,Falkplatz,3601142,2018,6,10,6,3,2,7,0,1,1,0,0,0,0,0,799019,3284,5830377,573
202479,11,2,2030301,Oranienplatz,2300314,2018,6,10,3,3,4,7,0,1,0,0,0,0,0,0,799858,8806,5825841,374
202480,11,8,8041036,Zittauer Stra�e,8401242,2018,7,18,1,3,5,3,0,0,1,0,0,0,0,0,804810,1378,5816763,334
202481,11,7,7020203,Kaiser-Wilhelm-Platz,7200409,2018,7,12,3,3,1,5,0,1,1,0,0,0,0,0,795094,2582,5823872,844
202482,11,12,12103115,Breitkopfbecken,12100103,2018,6,17,3,2,5,2,0,1,1,0,0,0,0,0,796202,6692,5833946,752
202483,11,2,2010102,Mehringplatz,2100102,2018,7,12,3,3,5,2,0,1,1,0,0,0,0,0,798320,5335,5825553,896
202484,11,4,4020208,Kranzallee,4200206,2018,6,13,6,3,6,2,0,0,1,1,0,0,0,0,786923,9207,5825823,927
202485,11,8,8010212,Rollberg,8100207,2018,6,18,7,3,3,6,0,0,0,0,1,0,1,0,800555,483,5823382,476
202486,11,7,7050501,Rathausstra�e                                                                                       ,7501029,2018,6,17,3,3,2,6,0,0,1,0,0,0,0,0,797477,5977,5819282,613
202487,11,5,5010311,Eiswerder,5100313,2018,7,13,3,2,6,4,0,0,1,1,0,0,0,0,785397,9113,5830319,759
202488,11,11,11030721,R�digerstra�e,11300722,2018,6,16,3,3,2,7,0,0,1,0,0,0,0,0,803666,9693,5828631,948
202489,11,8,8020625,Handwerker-Siedlung,8200730,2018,6,19,6,3,5,7,0,1,1,0,0,0,0,0,802209,6237,5818358,467
202490,11,3,3061332,Helmholtzplatz,3601346,2018,6,16,3,2,5,3,0,1,1,0,0,0,0,0,799237,351,5831105,819
202491,11,10,10030727,Biesdorf S�d                                                                                        ,10300734,2018,7,13,2,3,5,2,0,0,1,0,1,0,0,0,809840,9052,5825700,69
202492,11,4,4041136,Hagenplatz,4400728,2018,7,13,3,3,5,3,0,0,1,0,0,0,0,0,790688,312,5822694,722
202493,11,9,9010301,Baumschulenstra�e,9100305,2018,6,16,3,2,5,3,0,1,1,0,0,0,0,0,805141,4351,5822562,27
202494,11,4,4030931,Breitscheidplatz,4501042,2018,6,14,6,3,2,6,0,0,1,0,0,0,0,0,793918,5682,5825633,633
202495,11,3,3061227,Humannplatz,3601244,2018,7,7,1,3,5,3,0,0,1,0,0,0,0,0,800132,3646,5831402,148
202496,11,10,10010308,Marzahner Chaussee,10100311,2018,7,11,3,3,5,2,0,1,1,0,0,0,0,0,806585,4262,5828083,3
202497,11,1,1033202,Humboldthain S�d,1300835,2018,6,15,3,3,5,3,0,1,1,0,0,0,0,0,796971,5073,5830138,681
202498,11,2,2010102,Mehringplatz,2100102,2018,7,10,3,3,6,4,0,1,0,1,0,0,0,0,797909,4531,5826535,289
202499,11,2,2010104,Wassertorplatz,2100106,2018,6,15,3,2,6,7,0,0,1,1,0,0,0,0,798716,7756,5825587,655
202500,11,11,11030720,Herzbergstra�e,11300721,2018,7,14,1,3,2,6,0,0,1,0,0,0,0,0,806132,7165,5830159,68
202501,11,9,9020702,Adlershof Ost,9200717,2018,7,10,3,3,3,6,0,0,1,0,1,0,0,0,809868,741,5819225,489
202502,11,4,4041134,Bismarckallee,4400726,2018,6,14,3,3,5,3,0,0,1,0,0,0,1,0,791228,3994,5824377,205
202503,11,4,4030621,Spreestadt,4300620,2018,7,10,3,3,5,2,0,1,1,0,0,0,0,0,793494,2956,5827600,351
202504,11,11,11030619,Fennpfuhl Ost,11300620,2018,6,16,7,2,6,4,0,0,0,1,1,0,0,0,804128,9458,5829848,796
202505,11,3,3071633,Th�lmannpark,3701657,2018,7,9,3,3,5,2,0,1,1,0,0,0,0,0,800233,3495,5830323,492
202506,11,1,1011301,Charit�viertel,1100308,2018,6,13,3,3,5,3,0,1,1,0,0,0,0,0,797629,7341,5828204,894
202507,11,3,3030715,Heinersdorf,3300516,2018,6,15,6,2,3,6,0,0,1,0,1,0,0,0,800472,9943,5832479,963
202508,11,4,4010102,Pl�tzensee,4100101,2018,6,12,3,3,3,6,0,0,1,0,1,0,0,0,793368,7069,5829839,572
202509,11,12,12304313,Borsigwalde,12500930,2018,7,10,2,3,0,2,0,1,1,0,0,0,0,0,792341,6463,5834069,159
202510,11,5,5020627,Tiefwerder,5200632,2018,7,9,3,3,0,2,0,1,1,0,0,0,0,0,785365,7329,5828185,1
202511,11,12,12214125,Waldidyll/Flughafensee,12200412,2018,6,12,3,3,2,6,0,0,1,0,0,0,0,0,790763,8418,5834326,19
202512,11,10,10020519,Boulevard Kastanienallee,10200526,2018,7,8,3,3,5,3,0,1,1,0,0,0,0,0,812445,2575,5829955,402
202513,11,6,6030504,Teltower Damm,6300528,2018,6,10,6,3,2,6,0,0,1,0,1,0,0,0,790843,6367,5817581,95
202514,11,9,9020701,Adlershof West,9200715,2018,7,13,1,2,5,2,0,0,1,0,0,0,1,0,808648,2115,5819181,712
202515,11,6,6030609,Augustaplatz,6300633,2018,7,8,3,3,2,2,0,0,1,0,0,0,0,0,792900,397,5819617,977
202516,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,6,11,3,3,5,3,0,1,1,0,0,0,0,0,807017,5113,5821143,794
202517,11,5,5020627,Tiefwerder,5200632,2018,7,8,3,3,5,2,0,1,0,0,0,1,0,0,785626,6468,5828032,572
202518,11,1,1022106,Elberfelder Stra�e                                                                                  ,1200522,2018,6,9,7,3,5,3,0,1,1,0,0,0,0,0,794218,5567,5828309,904
202519,11,6,6030609,Augustaplatz,6300633,2018,7,7,3,3,5,3,0,1,1,0,0,0,0,0,793027,979,5818240,894
202520,11,1,1022106,Elberfelder Stra�e                                                                                  ,1200522,2018,6,10,3,3,6,7,0,0,1,1,0,0,0,0,794469,2289,5828353,691
202521,11,5,5010314,Carl-Schurz-Stra�e                                                                                  ,5100316,2018,7,7,3,3,4,6,0,1,0,0,0,0,0,0,785092,7477,5829388,834
202522,11,1,1011101,St�lerstra�e                                                                                        ,1100101,2018,6,13,6,3,2,6,0,0,1,0,1,0,0,0,794885,3235,5826276,644
202523,11,4,4030929,Hindemithplatz,4501040,2018,6,12,7,3,1,5,0,1,1,0,0,0,0,0,792379,285,5825383,993
202524,11,9,9010301,Baumschulenstra�e,9100305,2018,7,7,3,3,5,3,0,0,1,0,1,0,0,0,804927,9181,5822553,892
202525,11,6,6030608,Schweizer Viertel,6300632,2018,6,8,3,3,6,4,0,0,0,1,1,0,0,0,792417,8759,5816919,236
202526,11,10,10020622,Kaulsdorf Nord I                                                                                    ,10200629,2018,7,7,3,3,5,3,0,1,1,0,0,0,0,0,810505,2851,5827973,647
202527,11,6,6010208,Bergstra�e                                                                                          ,6100208,2018,6,10,6,3,5,3,0,1,1,0,0,0,0,0,793862,7854,5820505,12
202528,11,2,2050602,Samariterviertel,2500727,2018,6,7,3,3,5,2,0,1,1,0,0,0,0,0,802041,226,5828020,214
202529,11,4,4051445,Eisenzahnstra�e,4500939,2018,7,8,2,3,0,2,0,0,1,0,0,0,1,0,792441,722,5824104,373
202530,11,12,12301203,Wittenau S�d                                                                                        ,12500930,2018,7,7,3,3,5,2,0,1,1,0,0,0,0,0,792878,3786,5835184,737
202531,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,6,7,3,2,5,3,0,1,1,0,0,0,0,0,798008,1135,5826788,706
202532,11,11,11030618,Fennpfuhl West,11300617,2018,7,7,3,3,2,6,0,0,1,0,0,0,1,0,803457,4779,5829716,482
202533,11,1,1022104,Emdener Stra�e                                                                                      ,1200519,2018,6,7,6,3,0,1,0,1,0,0,0,0,0,0,793955,8338,5828677,492
202534,11,11,11051229,Rummelsburg,11501238,2018,7,0,1,2,5,3,2,1,1,0,0,0,0,0,803726,4869,5826232,581
202535,11,2,2050803,Stralauer Kiez,2500836,2018,7,7,3,3,5,2,0,1,1,0,0,0,0,0,803251,1321,5826004,361
202536,11,7,7020204,Sch�neberger Insel,7200412,2018,6,7,3,3,1,5,0,1,1,0,0,0,0,0,796314,7444,5823016,91
202537,11,4,4030930,George-Grosz-Platz,4501041,2018,7,12,3,3,2,6,0,0,1,0,0,0,0,0,793453,6446,5825695,91
202538,11,5,5010311,Eiswerder,5100313,2018,6,4,7,2,5,3,0,1,1,0,0,0,0,0,785355,5789,5830731,559
202539,11,3,3040508,Rosenthal,3400618,2018,7,6,3,3,5,3,0,0,1,0,1,0,0,0,795876,3571,5836453,994
202540,11,4,4030622,Richard-Wagner-Stra�e,4300621,2018,6,17,3,3,0,4,0,1,0,1,0,0,0,0,792032,608,5826798,458
202541,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,7,9,3,3,5,2,0,1,1,0,0,0,0,0,798619,7299,5826918,906
202542,11,4,4010102,Pl�tzensee,4100101,2018,6,6,3,3,5,2,0,0,1,0,0,0,0,0,793353,982,5829678,816
202543,11,11,11051330,Karlshorst West,11501339,2018,6,11,6,3,5,2,0,1,1,0,0,0,0,0,807284,696,5825416,9
202544,11,12,12214424,Scharnweberstra�e                                                                                   ,12200309,2018,6,15,3,3,2,6,0,0,1,0,1,0,0,0,793380,4208,5832521,73
202545,11,1,1022206,L�neburger Stra�e                                                                                   ,1200628,2018,7,19,1,3,3,6,0,0,1,0,0,0,1,0,795738,8894,5828210,24
202546,11,3,3030715,Heinersdorf,3300516,2018,7,7,3,3,0,6,0,1,1,0,0,0,0,0,800904,2767,5833360,446
202547,11,4,4030931,Breitscheidplatz,4501042,2018,6,17,3,3,2,6,0,0,1,0,1,0,0,0,794050,9098,5826233,733
202548,11,10,10020622,Kaulsdorf Nord I                                                                                    ,10200629,2018,7,7,3,3,2,6,0,0,1,0,0,0,0,0,810469,72,5827961,19
202549,11,4,4030621,Spreestadt,4300620,2018,6,7,6,2,1,5,0,1,1,0,0,0,0,0,793428,2782,5827442,202
202550,11,2,2050802,Boxhagener Platz,2500833,2018,6,18,7,3,5,2,0,1,1,0,0,0,0,0,802071,3806,5827363,181
202551,11,3,3061126,Arnimplatz,3601141,2018,6,9,3,3,3,6,0,1,0,0,0,0,0,0,799206,1915,5831774,432
202552,11,8,8010510,Gewerbegebiet K�llnische Heide,8100521,2018,7,7,2,3,5,3,0,1,1,0,0,0,0,0,802482,7368,5822558,296
202553,11,6,6010204,Munsterdamm,6100204,2018,7,7,3,3,1,5,0,0,1,0,0,0,0,0,795425,9345,5820206,954
202554,11,4,4030620,Alt-Lietzow,4300619,2018,6,16,3,2,5,3,0,0,0,0,1,0,1,0,792639,2165,5827089,584
202555,11,3,3040513,Sch�nholz,3400620,2018,7,8,3,3,1,5,0,0,1,0,0,0,0,0,797817,534,5834063,614
202556,11,11,11051229,Rummelsburg,11501238,2018,6,6,6,3,5,3,0,1,1,0,0,0,0,0,804071,2758,5825992,348
202557,11,9,9010401,Johannisthal West,9100407,2018,6,21,7,2,6,4,1,0,1,1,0,0,0,0,804782,8005,5821617,117
202558,11,4,4051448,Schaperstra�e,4501045,2018,7,8,3,2,6,4,0,0,1,1,0,0,0,0,793630,4059,5824836,693
202559,11,1,1033201,Brunnenstra�e                                                                                       ,1300834,2018,6,14,3,3,6,7,0,1,0,1,0,0,0,0,797591,8503,5830893,549
202560,11,7,7010102,Nollendorfplatz,7100102,2018,7,9,3,3,0,1,0,1,0,0,0,0,0,0,794938,6119,5825532,557
202561,11,1,1011103,L�tzowstra�e                                                                                        ,1100103,2018,6,9,3,3,2,2,0,0,1,0,0,0,0,1,795432,4046,5826182,865
202562,11,2,2050602,Samariterviertel,2500727,2018,6,7,6,3,5,3,0,1,1,0,0,0,0,0,802451,4742,5828274,379
202563,11,9,9051701,Hirschgarten,9501736,2018,6,15,3,3,2,2,0,1,1,0,0,0,0,0,813169,974,5820965,513
202564,11,8,8010118,Silbersteinstra�e,8100105,2018,7,23,2,3,5,3,2,0,1,0,1,0,0,0,800891,717,5822128,693
202565,11,6,6040701,Wannsee,6400735,2018,6,16,3,3,0,1,0,0,0,0,1,0,0,0,782965,7997,5815984,563
202566,11,3,3061227,Humannplatz,3601244,2018,6,9,3,2,0,1,0,1,0,0,0,0,0,0,799924,9551,5830985,617
202567,11,4,5030833,Motardstra�e                                                                                        ,5300840,2018,7,16,1,3,2,6,0,0,1,0,0,0,0,0,790381,2376,5829033,123
202568,11,3,3061126,Arnimplatz,3601141,2018,7,16,2,3,6,4,0,1,0,1,0,0,0,0,799247,2062,5831771,13
202569,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,6,20,2,3,1,5,0,1,1,0,0,0,0,0,806419,4694,5821469,173
202570,11,8,8041037,Alt-Rudow,8401243,2018,7,7,2,3,3,6,0,1,0,0,0,0,1,0,805308,119,5817748,202
202571,11,12,12214422,Klixstra�e                                                                                          ,12200310,2018,6,9,6,3,5,2,0,1,0,0,0,1,0,0,792347,6257,5833917,778
202572,11,9,9031001,Bohnsdorf,9301025,2018,6,17,7,3,1,7,0,1,1,0,0,0,0,0,808685,3548,5815020,689
202573,11,4,4041344,R�desheimer Platz,4400835,2018,7,20,2,3,5,2,0,0,1,0,1,0,0,0,793356,3494,5822838,29
202574,11,1,1033101,Soldiner Stra�e                                                                                     ,1300732,2018,6,8,2,2,3,6,0,1,0,0,0,0,0,0,797422,9526,5832534,199
202575,11,5,5010311,Eiswerder,5100313,2018,6,20,6,2,5,2,0,1,1,0,0,0,0,0,785227,6725,5830984,302
202576,11,5,5010314,Carl-Schurz-Stra�e                                                                                  ,5100316,2018,6,20,2,3,5,2,0,1,0,0,0,0,1,0,785046,1092,5829397,541
202577,11,1,1011402,Arkonaplatz,1100416,2018,6,20,2,3,5,2,0,1,1,0,0,0,0,0,798233,2026,5829630,297
202578,11,7,7010102,Nollendorfplatz,7100102,2018,7,18,2,3,6,7,0,0,1,1,0,0,0,0,795303,9495,5825576,546
202579,11,3,3061126,Arnimplatz,3601141,2018,6,20,2,3,2,6,0,0,1,0,0,0,1,0,799193,5381,5831774,923
202580,11,9,9020801,Spindlersfeld,9200818,2018,6,18,6,3,0,1,0,0,0,0,1,0,0,0,809756,8889,5820718,612
202581,11,7,7050502,Fritz-Werner-Stra�e                                                                                 ,7501133,2018,6,20,2,2,5,2,0,0,1,0,0,0,0,0,798474,3657,5818153,876
202582,11,8,8020619,Buschkrugallee Nord,8200623,2018,7,14,2,3,3,6,0,1,1,0,0,0,0,0,801552,1074,5820644,527
202583,11,1,1011102,Gro�er Tiergarten,1100102,2018,7,18,2,3,0,7,0,1,1,0,0,0,0,0,796256,798,5827557,23
