OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
200579,11,8,8010214,Glasower Stra�e,2019,10,9,1,3,1,5,0,0,1,0,0,0,1,0,802061,4751,5821981,47
200580,11,4,4031032,Halensee,2019,10,12,1,3,2,6,0,0,1,0,0,0,0,0,791236,294,5824986,867
200581,11,2,2040502,Friedenstra�e,2019,10,15,1,3,6,4,0,0,1,1,0,0,0,0,800616,5426,5828462,289
200582,11,2,2020203,Viktoriapark,2019,10,11,7,3,0,7,0,1,1,0,0,0,0,0,797092,7863,5824685,556
200583,11,7,7060604,Marienfelde S�d,2019,10,12,7,3,0,6,0,0,1,0,0,0,0,0,797210,52,5815560,852
200584,11,9,9010101,Elsenstra�e,2019,10,19,7,2,5,2,2,0,1,0,1,0,0,0,802361,3223,5825340,343
200585,11,5,5030730,Zitadellenweg,2019,10,18,7,2,2,7,0,0,1,0,1,0,1,0,785895,4608,5829230,555
200586,11,1,1011303,Alexanderplatzviertel,2019,10,22,7,3,0,1,2,0,0,0,0,0,1,0,799190,121,5827726,447
200587,11,8,8010508,Wei�e Siedlung,2019,10,19,7,3,5,3,2,0,1,0,0,0,0,0,803203,7266,5822728,925
200588,11,6,6020407,Thermometersiedlung,2019,10,17,7,3,5,3,1,0,1,0,0,0,1,0,793367,8094,5815508,79
200589,11,8,8010214,Glasower Stra�e,2019,10,17,7,2,6,4,1,0,1,1,0,0,0,1,801565,1184,5821900,2
200590,11,6,6010207,Mittelstra�e,2019,10,16,7,3,2,2,0,0,1,0,0,0,0,0,793549,5069,5820062,644
200591,11,1,1022106,Elberfelder Stra�e,2019,10,16,7,3,3,6,0,0,1,0,1,0,0,0,793962,7996,5828206,51
200592,11,5,5030832,Rohrdamm,2019,10,15,7,3,5,2,0,0,1,0,0,0,0,0,789675,122,5829303,71
200593,11,2,2030301,Oranienplatz,2019,10,15,7,3,5,3,0,1,1,0,0,0,0,0,799925,802,5825743,9
200594,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,10,16,7,2,0,1,0,0,0,0,0,0,1,1,794731,6164,5825213,43
200595,11,4,4030931,Breitscheidplatz,2019,10,8,5,3,5,2,0,0,1,0,0,0,0,0,793914,1033,5825519,99
200596,11,5,5010101,Hakenfelde Nord,2019,10,14,7,3,6,4,0,0,1,1,0,0,0,0,785620,2611,5832199,466
200597,11,11,11020411,Malchower Weg,2019,10,19,5,3,6,4,2,0,0,1,0,0,1,0,804903,367,5832974,478
200598,11,1,1011302,Oranienburger Stra�e,2019,10,14,7,3,1,5,0,1,1,0,0,0,0,0,797762,443,5828323,726
200599,11,8,8010214,Glasower Stra�e,2019,10,13,7,3,6,4,0,1,0,1,0,0,0,1,801331,956,5822166,562
200600,11,11,11010207,Wartenberg Nord,2019,10,11,7,3,6,7,0,0,0,1,0,0,1,0,805526,7018,5834714,75
200601,11,2,2030302,Lausitzer Platz,2019,10,2,7,3,1,5,2,1,1,0,0,0,1,1,800929,2293,5825858,591
200602,11,7,7010102,Nollendorfplatz,2019,10,18,6,3,5,2,2,1,0,0,1,0,0,1,794951,6794,5825644,97
200603,11,7,7010104,Dennewitzplatz,2019,10,3,6,2,0,1,2,1,0,0,0,0,0,1,796656,172,5824828,398
200604,11,8,8010405,Hertzbergplatz,2019,10,3,6,3,5,2,2,1,0,0,0,0,1,0,801735,9068,5823907,623
200605,11,7,7010102,Nollendorfplatz,2019,10,11,6,3,5,2,0,1,1,0,0,0,0,0,794999,4432,5825633,49
200606,11,7,7010103,Barbarossaplatz,2019,10,11,6,3,1,7,0,0,1,0,1,0,0,0,795709,9693,5824869,101
200607,11,3,3020307,Buchholz,2019,10,8,5,3,5,3,0,1,0,0,0,0,1,1,800484,8877,5836403,21
200608,11,4,4030726,Droysenstra�e,2019,10,11,6,3,6,7,0,0,1,1,0,0,0,0,791981,203,5825245,731
200609,11,4,4030417,Schlo�stra�e,2019,10,19,5,3,1,5,2,1,1,0,0,0,0,0,791277,803,5826601,557
200610,11,11,11010205,Falkenberg West,2019,10,11,6,3,5,3,0,0,1,0,0,0,1,0,806909,6123,5832626,655
200611,11,2,2020203,Viktoriapark,2019,10,12,6,3,5,3,0,1,0,0,0,0,0,0,796945,9811,5824295,834
200612,11,2,2040502,Friedenstra�e,2019,10,12,6,3,5,2,0,0,0,0,0,1,1,0,801134,7721,5828570,372
200613,11,8,8020622,Parchimer Allee,2019,10,12,6,3,5,2,0,0,0,0,0,1,1,0,801318,5201,5819558,361
200614,11,11,11010205,Falkenberg West,2019,10,10,6,3,0,4,0,0,0,1,0,0,1,1,806625,1896,5833176,332
200615,11,4,4020314,Messegel�nde,2019,10,10,6,3,3,2,0,0,1,0,0,1,0,0,790375,1343,5825656,171
200616,11,1,1022206,L�neburger Stra�e,2019,10,10,6,3,2,6,0,1,1,0,0,0,0,1,796454,888,5828233,178
200617,11,4,4051448,Schaperstra�e,2019,10,9,6,3,0,1,0,0,0,0,1,0,0,1,793847,8786,5824906,846
200618,11,1,1033202,Humboldthain S�d,2019,10,9,6,2,5,3,0,1,1,0,0,0,0,1,796971,6266,5830138,511
200619,11,2,2010101,Askanischer Platz,2019,10,5,5,3,9,1,1,0,1,0,0,0,0,0,797756,5989,5826062,437
200620,11,2,2040701,Andreasviertel,2019,10,8,6,3,1,5,0,1,1,0,0,0,0,0,800359,6266,5827741,206
200621,11,5,5020419,Magistratsweg,2019,10,7,5,3,2,6,0,0,1,0,0,0,1,0,781427,193,5828391,93
200622,11,7,7040405,Rathaus Tempelhof,2019,10,8,6,3,5,2,0,0,1,0,0,1,0,1,799070,7128,5821704,512
200623,11,4,4051655,Babelsberger Stra�e,2019,10,8,6,3,2,7,0,0,0,0,1,1,0,1,793867,7906,5823094,564
200624,11,11,11030721,R�digerstra�e,2019,10,7,5,3,2,7,0,0,1,0,0,1,0,1,804292,3107,5828449,448
200625,11,4,4030930,George-Grosz-Platz,2019,10,7,6,3,5,3,0,1,1,0,0,0,0,1,792968,3524,5825890,668
200626,11,11,11020515,Landsberger Allee,2019,10,6,6,3,5,3,1,0,1,0,0,0,1,1,803331,1196,5830081,399
200627,11,1,1044101,Rehberge,2019,10,6,6,3,2,7,2,0,1,0,0,0,0,1,794118,5043,5830088,228
200628,11,11,11040926,Weitlingstra�e,2019,10,11,5,3,5,3,0,0,1,0,0,0,0,1,805987,963,5826846,82
200629,11,12,12302107,Schorfheidestra�e,2019,10,0,6,2,6,4,2,0,1,1,0,0,0,1,794328,2067,5836224,713
200630,11,1,1011304,Karl-Marx-Allee,2019,10,19,6,3,6,4,2,1,0,1,0,0,0,1,799580,5301,5828027,678
200631,11,3,3040818,Pankow S�d,2019,10,19,6,3,5,3,2,1,1,0,0,0,0,1,799081,773,5833201,546
200632,11,6,6040806,Fischtal,2019,10,19,6,3,5,3,2,0,1,0,0,0,0,1,788835,1428,5819582,218
200633,11,3,3061429,Greifswalder Stra�e,2019,10,17,6,3,5,3,1,1,1,0,0,0,0,0,802091,2437,5830587,42
200634,11,11,11030720,Herzbergstra�e,2019,10,17,6,3,6,4,0,0,1,1,0,0,0,0,805197,9422,5828964,356
200635,11,2,2040701,Andreasviertel,2019,10,22,6,3,5,2,2,1,1,0,0,0,0,1,800374,2415,5827890,698
200636,11,5,5020626,Adamstra�e,2019,10,2,5,2,6,4,2,0,0,1,0,0,1,1,784139,8448,5827330,738
200637,11,2,2020206,Graefekiez,2019,10,21,6,3,0,2,2,0,1,0,1,0,0,1,800272,47,5824372,183
200638,11,1,1033102,Gesundbrunnen,2019,10,16,6,2,6,4,0,0,1,1,0,0,0,0,797411,9966,5831253,866
200639,11,2,7040401,Neu-Tempelhof,2019,10,13,5,3,2,6,0,0,1,0,1,0,0,0,797794,5967,5824033,21
200640,11,6,6020303,Lankwitz Kirche,2019,10,16,6,3,0,7,0,0,0,0,1,0,1,1,795388,428,5818321,762
200641,11,3,3071536,Teutoburger Platz,2019,10,16,6,3,5,2,0,1,1,0,1,0,0,0,799081,9672,5830219,83
200642,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,10,20,6,3,5,2,2,1,1,0,0,0,0,1,801754,3231,5826263,116
200643,11,12,12224230,Heiligensee,2019,10,11,5,3,5,7,0,1,1,0,0,0,0,1,786409,5229,5838821,13
200644,11,1,1033101,Soldiner Stra�e,2019,10,15,6,3,2,6,0,0,1,0,0,0,0,0,797205,792,5832002,87
200645,11,10,10030727,Biesdorf S�d,2019,10,14,6,3,5,3,0,0,1,0,1,0,0,0,809570,3222,5825056,652
200646,11,6,6010102,Schlo�stra�e,2019,10,20,6,3,2,6,2,0,1,0,0,0,0,1,793523,9933,5820665,367
200647,11,1,1011105,N�rdlicher Landwehrkanal,2019,10,10,5,3,1,5,0,1,1,0,0,0,1,0,796922,4691,5826850,694
200648,11,9,9052001,K�penick Nord,2019,10,20,6,3,0,1,2,1,0,0,0,0,0,1,811149,1169,5822074,307
200649,11,2,2050802,Boxhagener Platz,2019,10,19,6,2,0,1,2,0,0,0,1,0,1,1,802812,5983,5826942,628
200650,11,11,11041128,Sewanstra�e,2019,10,14,6,3,6,2,0,0,1,1,0,0,0,0,806996,8561,5825780,812
200651,11,6,6010102,Schlo�stra�e,2019,10,18,5,3,5,3,1,0,1,0,0,0,0,1,793425,588,5820368,851
200652,11,6,6020303,Lankwitz Kirche,2019,10,14,6,3,5,3,0,1,1,0,0,0,0,0,795282,3621,5818607,528
200653,11,10,10020416,B�hlener Stra�e,2019,10,14,6,3,5,3,0,1,1,0,0,0,0,0,813012,507,5831230,63
200654,11,6,6030610,Lichterfelde West,2019,10,9,4,1,6,4,0,0,0,1,0,1,0,1,792071,4789,5818874,158
200655,11,8,8030831,Gropiusstadt Ost,2019,10,19,6,3,2,3,2,1,1,0,0,0,0,1,803603,9798,5817861,697
200656,11,9,9031101,Gr�nau,2019,10,15,4,3,5,3,0,0,1,0,0,0,0,1,810837,8768,5818460,836
200657,11,12,12231101,Hermsdorf,2019,10,6,4,3,3,6,1,1,1,0,0,0,0,1,792601,7739,5839326,422
200658,11,3,3061228,Erich-Weinert-Stra�e,2019,10,9,6,3,2,6,0,0,1,0,0,0,0,0,800917,5406,5831204,107
200659,11,6,6020410,Oberhofer Platz,2019,10,18,5,3,5,3,0,0,1,0,0,0,1,0,794316,62,5816909,457
200660,11,1,1011305,Heine-Viertel West,2019,10,13,5,3,1,5,0,1,1,0,0,0,0,0,799441,8442,5826523,985
200661,11,1,1022202,Heidestra�e,2019,10,17,4,3,5,2,0,1,1,0,0,0,0,0,795669,217,5829731,907
200662,11,2,2050601,Hausburgviertel,2019,10,9,5,3,5,2,0,1,0,0,0,1,0,0,801787,2272,5828672,998
200663,11,12,12214423,Mellerbogen,2019,10,16,4,3,5,3,0,0,1,0,0,0,0,1,792609,7264,5833527,327
200664,11,8,8010404,Rixdorf,2019,10,6,5,2,8,1,1,0,1,0,0,0,0,1,801720,4873,5823052,464
200665,11,10,10010204,Wuhletalstra�e,2019,10,1,5,2,5,2,2,1,0,0,0,0,1,1,809577,5151,5832688,883
200666,11,1,1011204,Leipziger Stra�e,2019,10,22,5,3,5,2,2,0,1,0,0,0,1,0,797845,19,5826961,291
200667,11,4,4020311,Reichsstra�e,2019,10,16,4,3,5,3,0,0,1,0,0,0,0,1,789080,5715,5827172,497
200668,11,10,10010308,Marzahner Chaussee,2019,10,21,5,2,6,4,2,0,1,1,0,0,0,0,806464,4174,5829702,705
200669,11,1,1011304,Karl-Marx-Allee,2019,10,20,5,3,0,2,2,1,1,0,0,0,0,0,799609,613,5827987,189
200670,11,4,4051448,Schaperstra�e,2019,10,20,5,3,1,5,2,1,1,0,0,0,0,0,793480,2728,5824972,62
200671,11,4,4051445,Eisenzahnstra�e,2019,10,19,5,3,5,2,2,1,1,0,0,0,0,0,792600,2479,5824204,52
200672,11,4,4030623,Ernst-Reuter-Platz,2019,10,15,5,3,2,6,0,0,1,0,1,0,0,0,793775,4919,5826584,28
200673,11,2,2050803,Stralauer Kiez,2019,10,14,5,3,3,6,0,0,1,0,1,0,0,0,802748,5924,5826124,566
200674,11,4,4030931,Breitscheidplatz,2019,10,12,5,3,5,7,0,1,1,0,0,0,0,0,793919,6422,5825534,677
200675,11,8,8010212,Rollberg,2019,10,14,5,3,6,7,0,0,1,1,0,0,0,0,801193,8541,5823546,929
200676,11,11,11051331,Karlshorst Nord,2019,10,7,5,3,5,3,0,1,0,0,0,0,0,1,807349,9054,5825174,202
200677,11,1,1011103,L�tzowstra�e,2019,10,18,5,3,6,4,2,0,1,1,0,0,0,0,795291,2002,5826136,153
200678,11,5,5020625,Borkumer Stra�e,2019,10,7,5,3,3,5,0,0,1,0,0,1,0,0,784384,9396,5828696,59
200679,11,7,7010104,Dennewitzplatz,2019,10,18,5,2,5,2,2,1,1,0,0,0,0,0,796000,7501,5824957,171
200680,11,4,4051654,Wilhelmsaue,2019,10,17,5,3,5,2,0,1,1,0,0,0,0,0,793635,695,5823953,88
200681,11,2,2020204,Urbanstra�e,2019,10,21,5,2,3,6,2,1,1,0,0,0,0,1,798347,6965,5825310,518
200682,11,1,1011306,Heine-Viertel Ost,2019,10,14,5,2,6,4,0,0,1,1,0,0,0,0,799920,4924,5826585,652
200683,11,1,1011306,Heine-Viertel Ost,2019,10,17,5,3,5,2,0,1,1,0,0,0,0,0,800044,8568,5827113,457
200684,11,7,7060604,Marienfelde S�d,2019,10,13,5,3,0,4,0,0,0,1,0,0,1,0,796680,3096,5815838,478
200685,11,11,11030721,R�digerstra�e,2019,10,16,5,2,5,7,0,0,1,0,0,0,1,0,803795,279,5827699,225
200686,11,6,6040810,Dahlem,2019,10,16,5,3,5,2,0,0,1,0,0,0,0,0,790244,9942,5820069,745
200687,11,4,4030623,Ernst-Reuter-Platz,2019,10,15,5,2,5,3,0,1,1,0,0,0,0,0,793796,3756,5826908,208
200688,11,11,11040925,Victoriastadt,2019,10,16,4,3,4,5,1,0,1,0,0,1,0,1,803505,9773,5826621,619
200689,11,9,9030902,Wohngebiet II,2019,10,15,5,2,6,4,0,1,0,1,0,0,0,0,807611,3522,5815414,643
200690,11,3,3030406,Alt-Karow,2019,10,13,5,3,5,3,0,1,1,0,0,0,0,0,803225,2649,5838029,16
200691,11,9,9010201,Am Treptower Park S�d,2019,10,15,5,2,6,7,0,0,1,1,0,0,0,0,803509,3058,5824119,129
200692,11,4,4030828,Savignyplatz,2019,10,15,5,2,3,6,0,1,1,0,0,0,0,0,792860,5913,5826142,195
200693,11,10,10010308,Marzahner Chaussee,2019,10,10,5,3,3,6,0,0,1,0,0,1,0,0,807607,956,5830678,905
200694,11,4,4041137,Flinsberger Platz,2019,10,16,4,3,5,2,0,1,1,0,0,0,0,1,790967,8749,5823011,108
200695,11,9,9010202,K�penicker Landstra�e,2019,10,6,5,3,5,7,2,0,1,0,0,0,0,1,804667,3622,5823483,469
200696,11,4,4030623,Ernst-Reuter-Platz,2019,10,8,2,3,6,4,0,0,1,1,0,0,0,0,793493,862,5826491,535
200697,11,1,1044102,Schillerpark,2019,10,23,5,3,1,5,2,0,1,0,0,1,0,0,794859,4115,5831985,521
200698,11,12,12103218,Teichstra�e,2019,11,15,7,3,5,7,0,0,1,0,0,0,0,1,793664,9933,5832607,627
200699,11,12,12301203,Wittenau S�d,2019,10,21,7,2,4,6,2,0,1,0,0,0,0,0,792945,578,5835345,391
200700,11,2,2020203,Viktoriapark,2019,10,0,3,3,0,3,2,1,0,0,1,0,0,1,797540,6837,5824968,729
200701,11,3,3050924,Behaimstra�e,2019,11,10,6,3,5,7,0,1,1,0,0,0,0,0,801631,262,5831292,173
200702,11,2,2020203,Viktoriapark,2019,10,14,6,3,1,5,0,0,1,0,1,0,0,0,797602,4728,5824020,433
200703,11,12,12302211,L�barser Stra�e,2019,10,17,2,2,6,2,2,0,1,1,0,0,0,1,793556,295,5836912,148
200704,11,1,1011102,Gro�er Tiergarten,2019,10,12,5,3,3,6,0,0,1,0,1,0,0,0,795255,2403,5827309,31
200705,11,2,2010103,Moritzplatz,2019,10,1,1,2,5,3,2,0,1,0,0,0,0,0,799148,138,5825786,315
200706,11,4,4051448,Schaperstra�e,2019,10,16,4,3,1,1,0,1,1,0,0,0,0,1,794187,5407,5824946,116
200707,11,3,3020307,Buchholz,2019,11,18,6,3,5,2,2,1,1,0,0,0,0,0,800148,8953,5837867,431
200708,11,3,3071639,B�tzowstra�e,2019,10,0,7,2,0,1,2,0,0,0,0,0,1,0,800956,5757,5829213,349
200709,11,7,7050505,Hundsteinweg,2019,10,10,3,3,2,6,0,0,1,0,0,0,0,0,799152,8495,5819065,35
200710,11,6,6040806,Fischtal,2019,11,16,6,3,0,6,1,0,0,0,0,0,1,1,789355,3484,5819226,286
200711,11,4,4030930,George-Grosz-Platz,2019,10,19,6,3,5,7,2,0,1,0,0,0,0,0,792865,3402,5825527,278
200712,11,4,4030417,Schlo�stra�e,2019,10,11,3,3,5,2,0,0,1,0,1,0,0,0,791783,584,5827061,712
200713,11,5,5020626,Adamstra�e,2019,11,9,6,3,2,6,0,0,1,0,1,0,0,0,785065,487,5827598,676
200714,11,4,4030828,Savignyplatz,2019,10,23,6,3,1,5,2,1,1,0,0,0,1,0,793192,8007,5826095,453
200715,11,4,4030622,Richard-Wagner-Stra�e,2019,10,16,2,3,2,6,1,0,1,0,0,0,0,1,792749,4254,5826850,985
200716,11,4,4020310,Park Ruhwald,2019,10,10,5,3,5,2,0,0,1,0,0,0,0,0,790367,8256,5827304,28
200717,11,12,12103218,Teichstra�e,2019,10,18,1,3,1,5,2,0,1,0,0,0,0,0,794080,1111,5832881,644
200718,11,4,4020311,Reichsstra�e,2019,10,13,4,3,5,3,0,0,1,0,1,0,0,0,789594,7378,5826764,453
200719,11,1,1022104,Emdener Stra�e,2019,11,20,6,2,6,4,2,0,1,1,0,0,0,1,793722,8612,5828499,919
200720,11,2,2010102,Mehringplatz,2019,10,13,7,2,1,5,0,1,1,0,0,0,0,0,798291,3152,5825672,62
200721,11,2,2020203,Viktoriapark,2019,10,7,3,3,0,7,1,0,0,0,1,0,0,1,797111,4904,5824745,129
200722,11,8,8010510,Gewerbegebiet K�llnische Heide,2019,10,10,6,3,2,6,0,0,1,0,0,1,0,0,802056,6529,5822123,546
200723,11,10,10040830,Kaulsdorf S�d,2019,10,18,5,3,5,3,2,1,0,0,0,0,1,1,810639,8182,5826003,194
200724,11,1,1044102,Schillerpark,2019,10,12,6,3,0,2,0,1,1,0,0,0,0,0,795860,551,5832062,544
200725,11,4,4020209,Eichkamp,2019,10,7,2,3,2,6,0,1,1,0,0,0,0,0,789504,5482,5825149,176
200726,11,10,10010309,Springpfuhl,2019,10,18,5,3,6,4,2,0,1,1,0,0,0,0,807934,85,5829268,787
200727,11,8,8041039,Frauenviertel,2019,11,21,7,3,6,2,2,0,1,1,0,0,0,1,806497,4522,5815419,516
200728,11,1,1011302,Oranienburger Stra�e,2019,10,16,7,3,6,4,0,1,0,1,0,0,0,0,798016,8831,5828889,664
200729,11,1,1044103,Westliche M�llerstra�e,2019,10,18,2,2,0,1,2,0,0,0,1,0,0,1,794490,3807,5830681,135
200730,11,8,2020206,Graefekiez,2019,10,19,5,3,6,4,2,0,1,1,0,0,0,0,800375,484,5824520,516
200731,11,11,11030720,Herzbergstra�e,2019,11,8,7,2,3,6,0,0,0,0,1,0,1,1,805018,5994,5829961,172
200732,11,3,3010102,Buch,2019,10,17,7,3,2,4,2,0,1,1,0,0,0,0,805360,371,5841928,744
200733,11,1,1033101,Soldiner Stra�e,2019,10,10,4,3,2,2,0,0,1,0,0,0,0,0,796165,1434,5832275,698
200734,11,12,12301204,Wittenau Nord,2019,10,8,4,2,5,2,0,0,1,0,0,0,0,0,792646,8471,5835833,999
200735,11,1,1011201,Wilhelmstra�e,2019,11,17,6,2,5,3,2,1,1,0,0,0,0,1,796955,3758,5826855,715
200736,11,2,2010102,Mehringplatz,2019,10,18,6,3,1,5,2,1,1,0,0,0,0,0,797992,2933,5826474,921
200737,11,9,9051901,Dammvorstadt,2019,10,11,3,2,6,4,0,0,0,1,0,1,0,0,811007,8645,5821782,643
200738,11,1,1044201,Reinickendorfer Stra�e,2019,10,15,5,3,6,7,0,0,1,1,0,0,0,0,795591,1786,5830809,248
200739,11,3,3020209,Niedersch�nhausen,2019,10,12,6,3,2,6,0,0,1,0,0,0,0,0,798054,6107,5835828,995
200740,11,11,11040926,Weitlingstra�e,2019,10,8,2,3,6,4,0,0,1,1,0,0,0,0,806440,4184,5826889,92
200741,11,8,8010212,Rollberg,2019,10,10,5,2,5,5,0,0,1,0,1,0,0,0,801056,1659,5823509,942
200742,11,3,3020203,Blankenfelde,2019,11,16,7,2,5,3,2,0,1,0,0,0,1,1,797140,3172,5838891,198
200743,11,9,9020502,Obersch�neweide Ost,2019,10,15,7,3,0,6,0,0,0,0,1,0,1,0,809558,5881,5821506,31
200744,11,7,7040405,Rathaus Tempelhof,2019,10,16,3,3,3,6,2,0,1,0,1,0,0,0,798062,5046,5821899,69
200745,11,1,1011204,Leipziger Stra�e,2019,11,12,6,3,2,2,0,0,1,0,0,0,0,0,797855,2477,5826858,219
200746,11,2,2010101,Askanischer Platz,2019,10,15,6,2,5,2,0,0,1,0,1,0,0,0,797698,6187,5825812,174
200747,11,2,2020204,Urbanstra�e,2019,10,18,2,3,2,6,2,0,1,0,0,0,0,1,798639,4642,5824687,859
200748,11,4,4041134,Bismarckallee,2019,10,7,4,3,1,6,0,0,1,0,0,0,1,0,790698,6274,5824569,293
200749,11,9,9020501,Obersch�neweide West,2019,10,19,3,3,5,3,2,1,1,0,0,0,0,0,806355,7324,5822134,691
200750,11,2,2010102,Mehringplatz,2019,11,14,6,3,5,3,0,1,1,0,0,0,0,0,798668,4792,5826432,568
200751,11,8,8010508,Wei�e Siedlung,2019,10,16,6,3,5,2,0,1,1,0,0,0,0,0,803189,1687,5822738,882
200752,11,6,6020410,Oberhofer Platz,2019,10,13,2,3,0,2,0,1,1,0,0,0,0,1,794321,8584,5817572,681
200753,11,8,8010303,Donaustra�e,2019,10,13,5,3,1,5,0,1,1,0,0,0,1,0,801243,4506,5823811,442
200754,11,1,1022206,L�neburger Stra�e,2019,10,12,6,3,2,2,0,0,1,0,0,0,0,0,796251,8713,5828496,738
200755,11,4,4061757,Forst Grunewald,2019,10,20,2,1,0,7,2,0,1,0,0,0,0,1,788982,6565,5822251,24
200756,11,8,8010213,K�rnerpark,2019,10,14,5,1,6,7,0,0,0,1,0,1,0,0,801592,9434,5822558,458
200757,11,5,5020626,Adamstra�e,2019,11,14,7,3,1,5,0,0,1,0,0,0,0,1,784764,3827,5827169,804
200758,11,1,1033102,Gesundbrunnen,2019,10,21,7,3,1,5,2,0,1,0,0,0,1,0,797467,9184,5831464,623
200759,11,2,2020206,Graefekiez,2019,10,12,3,3,5,2,0,1,1,0,0,0,0,0,799078,3491,5824615,65
200760,11,11,11041128,Sewanstra�e,2019,11,10,6,3,6,2,0,0,1,1,0,0,0,0,805883,9948,5825863,228
200761,11,2,2030302,Lausitzer Platz,2019,10,14,6,3,1,5,0,0,1,0,0,0,0,0,800690,3382,5826558,303
200762,11,8,8010508,Wei�e Siedlung,2019,10,17,2,3,2,6,2,0,1,0,0,0,0,1,802777,6297,5823387,819
200763,11,12,12103115,Breitkopfbecken,2019,10,7,5,3,2,6,0,0,1,0,0,0,0,0,795401,8398,5834030,659
200764,11,2,2030402,Wrangelkiez,2019,10,4,1,3,1,5,2,0,1,0,0,0,0,0,801733,741,5825832,168
200765,11,1,1011202,Unter den Linden Nord,2019,10,14,4,3,3,6,0,0,1,0,0,0,0,0,797734,1463,5827616,86
200766,11,2,2020202,Rathaus Yorckstra�e,2019,10,12,5,3,0,5,0,1,1,0,0,0,0,0,797569,1047,5825209,37
200767,11,1,1011305,Heine-Viertel West,2019,10,11,6,3,0,5,0,1,1,0,0,0,0,0,799040,9321,5827077,151
200768,11,9,9010401,Johannisthal West,2019,10,13,1,3,5,3,0,1,1,0,0,0,0,0,805814,123,5820339,766
200769,11,1,1011101,St�lerstra�e,2019,10,17,4,3,5,2,2,1,1,0,0,0,0,0,795230,5272,5826625,853
200770,11,4,4051448,Schaperstra�e,2019,11,19,6,3,5,2,2,1,1,0,0,0,0,1,793917,9272,5824957,728
200771,11,4,4051652,Nikolsburger Platz,2019,10,19,7,3,6,4,2,0,0,1,0,0,1,0,793441,826,5824086,583
200772,11,5,5020625,Borkumer Stra�e,2019,10,10,3,3,5,3,0,0,1,0,1,0,0,0,784134,27,5828729,93
200773,11,12,12103219,Sch�fersee,2019,11,8,6,3,0,6,0,0,1,0,0,0,1,0,795062,7316,5832467,535
200774,11,3,3061429,Greifswalder Stra�e,2019,10,13,6,3,5,3,0,0,1,0,0,0,1,0,801906,1729,5830326,968
200775,11,10,10010102,Havemannstra�e,2019,10,16,2,2,6,4,0,0,1,1,0,0,0,0,809762,2803,5834464,449
200776,11,8,8020726,Buckow West,2019,10,10,5,3,0,1,0,1,0,0,0,0,0,0,799563,3662,5816390,255
200777,11,12,12214421,Reinickes Hof,2019,10,14,7,3,5,3,0,0,1,0,0,0,0,0,793125,274,5833868,991
200778,11,11,11030720,Herzbergstra�e,2019,10,11,4,3,1,5,0,0,1,0,0,0,0,0,805192,518,5829220,731
200779,11,4,4030519,Kaiserin-Augusta-Allee,2019,10,17,4,2,4,7,2,1,0,0,0,0,1,0,791253,54,5828956,4
200780,11,9,9041301,Kietzer Feld/Nachtheide,2019,11,18,6,2,5,2,2,0,1,0,1,0,0,0,811761,438,5818271,175
200781,11,8,8020622,Parchimer Allee,2019,10,12,7,3,5,3,0,0,1,0,0,0,0,0,801588,4907,5820150,19
200782,11,3,3040818,Pankow S�d,2019,10,17,3,2,0,7,2,1,0,0,0,0,0,0,799476,3914,5833291,105
200783,11,4,4051446,Preu�enpark,2019,11,18,6,3,5,3,2,1,1,0,0,0,0,1,792912,178,5824395,732
200784,11,2,2050801,Traveplatz,2019,10,1,7,3,5,3,2,1,1,0,0,0,0,0,803102,327,5827119,47
200785,11,5,5030730,Zitadellenweg,2019,10,6,3,3,5,2,1,1,1,0,0,0,0,0,786645,3069,5829241,803
200786,11,3,3050919,Gustav-Adolf-Stra�e,2019,10,9,5,3,0,3,0,0,1,0,1,0,0,0,800780,3715,5832464,909
200787,11,4,4051652,Nikolsburger Platz,2019,10,13,6,3,5,2,0,0,1,0,1,0,0,0,793450,5777,5824353,441
200788,11,7,7050502,Fritz-Werner-Stra�e,2019,10,11,2,2,5,3,0,0,1,0,1,0,0,0,797543,2582,5818305,609
200789,11,7,7020204,Sch�neberger Insel,2019,10,19,5,3,6,4,2,1,0,1,0,0,0,0,796039,863,5823519,794
200790,11,8,8041038,Wa�mannsdorfer Chaussee,2019,11,8,7,3,5,3,0,0,1,0,1,0,0,1,805921,3755,5816218,958
200791,11,2,2050602,Samariterviertel,2019,10,17,7,3,5,2,2,1,1,0,0,0,0,0,802636,38,5827910,317
200792,11,1,1011202,Unter den Linden Nord,2019,10,8,4,3,2,6,0,1,1,0,0,0,0,0,797179,5752,5827492,875
200793,11,4,4051656,Hildegardstra�e,2019,10,18,4,1,5,5,2,0,1,0,1,0,0,0,793757,8731,5823089,38
200794,11,7,7030301,Friedenau,2019,11,16,6,3,5,3,2,1,1,0,0,0,0,0,793754,8158,5822077,792
200795,11,10,10010308,Marzahner Chaussee,2019,10,17,6,3,0,3,1,0,1,0,0,0,1,0,806310,981,5830175,27
