OBJECTID,LAND,BEZ,LOR,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
4956,11,7,7030303,7300619,2020,9,16,6,3,3,6,0,0,1,0,1,0,1,0,795720,215,5823044,777
4957,11,4,4051551,4501148,2020,4,19,3,3,3,6,0,0,1,0,0,1,0,0,793134,6252,5823018,831
4958,11,2,2020203,2200209,2020,5,10,5,3,3,6,0,0,1,0,0,0,0,0,797786,2565,5824809,438
4959,11,7,7020203,7200410,2020,8,1,7,3,1,5,2,1,1,0,0,0,0,0,795590,9815,5823887,68
4960,11,9,9010301,9100305,2020,7,23,3,3,5,3,2,1,1,0,0,0,0,0,805153,6362,5822563,103
4961,11,4,4020314,4200311,2020,6,14,3,3,3,6,0,0,1,0,0,0,0,0,790518,5802,5825631,169
4962,11,7,7050502,7501133,2020,4,13,2,2,3,6,0,0,1,0,1,0,0,0,797656,112,5818651,173
4963,11,1,1011104,1100104,2020,9,12,7,3,2,6,0,0,0,0,1,0,1,1,796197,2806,5825815,545
4964,11,2,2040703,2400625,2020,12,7,2,3,5,2,1,1,1,0,0,0,0,1,801840,3171,5826427,623
4965,11,7,7040401,7400720,2020,6,15,4,2,5,2,0,1,1,0,0,0,0,0,797775,4346,5823548,946
4967,11,10,10040830,10400837,2020,4,18,2,3,2,6,0,1,1,0,0,0,0,0,811544,2679,5827130,547
4968,11,2,2040503,2400522,2020,11,18,1,3,5,3,2,1,0,0,0,0,1,0,801632,7924,5827784,374
4969,11,2,2050602,2500727,2020,9,21,7,3,2,6,2,0,1,0,0,0,0,0,802119,169,5827844,116
4970,11,7,7040402,7400822,2020,7,13,6,3,2,6,0,0,1,0,0,0,0,0,796477,815,5822590,107
4971,11,3,3061429,3601449,2020,4,23,1,3,5,2,2,0,1,0,0,0,0,0,801343,2412,5830998,643
4972,11,6,6010101,6100101,2020,10,13,3,3,5,2,0,0,1,0,0,0,0,0,793110,666,5820191,107
4973,11,1,1011202,1100206,2020,8,18,2,3,6,4,0,1,0,1,0,0,0,0,798078,8288,5827663,49
4974,11,1,1011303,1100310,2020,7,5,1,3,0,1,1,0,0,0,0,0,1,0,798895,6698,5828078,134
4975,11,2,2050602,2500728,2020,6,16,4,3,5,2,0,1,1,0,0,0,0,0,803078,8308,5827635,245
4976,11,4,4041137,4400727,2020,11,5,2,3,0,1,2,0,0,0,1,0,0,1,791263,3086,5824601,264
4977,11,2,2050602,2500727,2020,4,15,1,3,5,2,0,0,1,0,1,0,0,0,802589,4702,5827701,802
4978,11,1,1011201,1100205,2020,9,3,4,3,0,1,2,1,0,0,0,0,0,0,797223,1087,5826762,92
4979,11,4,4041134,4400726,2020,11,14,7,3,2,6,0,0,1,0,0,0,0,0,790670,437,5825008,856
4980,11,1,1033203,1300836,2020,6,20,5,2,3,6,0,1,0,0,0,0,0,0,796267,314,5830144,649
4981,11,9,9010102,9100101,2020,4,14,1,3,4,6,0,1,1,0,0,0,0,0,803971,673,5824574,932
4982,11,2,2040703,2400625,2020,8,18,2,2,8,1,0,1,0,0,1,0,0,0,801872,8585,5826521,777
4983,11,7,7030303,7300619,2020,7,16,4,2,2,6,0,0,1,0,0,0,0,0,796012,9753,5822712,911
4984,11,3,3020209,3200205,2020,4,18,1,2,5,2,0,1,1,0,0,0,0,0,798153,948,5836016,99
4985,11,6,6010208,6100208,2020,10,15,4,3,2,6,0,0,1,0,0,0,0,0,793839,3181,5820843,42
4986,11,12,12214125,12200412,2020,12,19,3,3,2,6,1,0,1,0,0,0,1,1,791070,4272,5834062,704
4987,11,4,4030623,4300622,2020,8,17,4,3,0,5,0,0,1,0,1,0,0,0,793402,5672,5826858,662
4988,11,2,2050602,2500727,2020,7,1,2,3,0,1,2,1,0,0,0,0,0,0,802044,798,5828031,873
4989,11,4,4030623,4300622,2020,5,21,5,3,5,2,2,0,1,0,0,0,1,0,793298,7697,5826822,901
4990,11,2,2050602,2500729,2020,10,9,2,3,2,6,0,0,1,0,0,0,0,1,803107,8064,5827649,154
4992,11,5,5020524,5200528,2020,4,13,1,3,7,7,0,0,1,0,0,0,0,0,782234,3644,5825039,862
4993,11,6,6030503,6300527,2020,9,16,6,3,5,2,0,1,0,0,0,0,1,0,790946,562,5818773,475
4994,11,9,9010101,9100101,2020,11,6,4,3,5,2,1,1,1,0,0,0,0,1,802580,7007,5825075,569
4995,11,6,6030503,6300526,2020,5,14,5,3,6,4,0,0,1,1,0,0,0,0,789552,552,5817982,139
4996,11,7,7060604,7601341,2020,8,14,3,3,0,6,0,0,1,0,1,0,0,0,796429,9592,5815414,705
4997,11,3,3061126,3601141,2020,6,8,5,3,2,6,0,0,1,0,0,1,0,1,799218,7807,5831416,86
4998,11,12,12214424,12200411,2020,5,18,5,3,2,6,0,0,1,0,0,0,0,0,792537,5792,5832480,319
4999,11,11,11030721,11300722,2020,4,18,7,2,5,2,0,1,1,0,0,0,0,0,804236,589,5827533,175
5000,11,4,4020314,4200311,2020,10,17,5,2,0,1,0,0,0,0,1,0,0,0,790276,3821,5825477,477
5001,11,4,4020311,4200310,2020,12,14,2,3,3,6,0,0,1,0,0,0,1,0,789291,9496,5826180,737
5002,11,12,12103219,12100204,2020,8,17,5,3,5,2,0,1,1,0,0,0,0,0,795766,4058,5832694,689
5003,11,7,7040401,7400720,2020,6,17,2,3,3,1,0,1,1,0,0,0,0,1,797777,3164,5823508,969
5004,11,2,2050601,2500726,2020,4,19,7,3,0,1,0,1,0,0,0,0,0,0,802032,1136,5828101,201
5005,11,3,3061131,3601142,2020,10,23,2,3,1,5,2,1,0,0,1,0,0,1,799179,7632,5830861,321
5007,11,2,2050601,2500726,2020,4,19,7,3,5,7,0,0,1,0,0,0,1,0,802063,957,5828101,286
5008,11,3,3040614,3400721,2020,11,18,6,3,3,6,2,0,1,0,0,0,0,0,798336,674,5833473,712
5009,11,4,4030724,4300415,2020,9,15,5,3,2,6,0,0,1,0,0,0,0,0,790701,8009,5826177,718
5010,11,9,9010401,9100407,2020,4,17,7,2,2,6,0,0,1,0,0,0,0,0,805535,4163,5818918,73
5011,11,12,12103218,12100205,2020,5,14,5,3,5,2,0,1,1,0,0,0,0,0,794455,9891,5834358,683
5012,11,12,12214422,12200310,2020,8,22,5,3,0,1,2,0,0,0,1,0,0,0,792088,319,5832651,256
5013,11,11,11030721,11300724,2020,7,17,7,3,2,6,0,0,1,0,0,0,0,0,804267,5776,5827530,53
5014,11,9,9020601,9200613,2020,6,13,7,3,4,6,0,1,0,0,0,0,0,0,805546,2395,5822171,783
5015,11,2,2050602,2500727,2020,5,7,5,3,5,2,0,1,0,0,0,1,0,0,802178,5288,5827741,531
5016,11,2,2040503,2400522,2020,8,19,4,3,5,3,1,1,1,0,0,0,0,1,801816,5595,5827765,484
5017,11,6,6030503,6300527,2020,6,12,6,3,5,3,0,0,1,0,0,0,0,0,790942,728,5818771,219
5018,11,3,3020209,3200206,2020,4,14,6,2,1,5,0,1,1,0,0,0,0,0,798256,6651,5834745,938
5019,11,2,2020203,2200209,2020,10,13,6,3,0,7,0,1,1,0,0,0,0,0,797785,59,5824803,352
5020,11,4,4010101,4100101,2020,12,15,3,3,2,6,0,0,1,0,0,0,0,0,790815,3674,5828925,646
5021,11,6,6030605,6300629,2020,8,0,1,2,0,1,2,1,0,0,0,0,0,0,792505,3022,5819787,725
5022,11,12,12231101,12400723,2020,6,10,2,3,5,2,0,1,1,0,0,0,0,0,791744,7587,5839579,84
5023,11,1,1022202,1200624,2020,4,21,6,3,3,6,2,0,1,0,0,0,0,0,796015,6776,5829360,41
5024,11,3,3061126,3601141,2020,10,9,4,3,0,7,0,1,0,0,0,0,1,1,799221,6515,5831470,468
5026,11,1,1011105,1100102,2020,4,18,6,3,2,6,0,0,1,0,0,0,0,0,796430,3657,5826362,11
5027,11,3,3061126,3601141,2020,9,20,1,3,0,6,2,0,1,0,1,0,0,0,799217,4334,5831384,622
5028,11,7,7070701,7601442,2020,11,10,6,3,0,7,0,0,1,0,0,0,0,0,799133,666,5816617,418
5029,11,6,6030501,6300524,2020,9,15,6,3,2,3,0,1,1,0,0,0,0,0,787907,8859,5817573,467
5030,11,1,1033203,1300836,2020,4,19,5,3,2,3,0,0,1,0,0,0,0,0,796276,4491,5830298,658
5031,11,2,2050602,2500727,2020,5,15,4,3,5,2,0,1,1,0,0,0,0,0,802576,683,5827687,261
5032,11,7,7040403,7400824,2020,8,8,6,3,5,2,0,1,1,0,0,0,0,0,797848,686,5822305,299
5033,11,3,3071639,3701660,2020,7,16,3,3,0,1,0,0,0,0,1,0,0,0,800385,869,5829539,511
5034,11,12,12231101,12400723,2020,6,3,1,3,6,7,2,1,0,1,0,0,0,0,791906,8023,5838918,388
5035,11,7,7040405,7400927,2020,4,14,5,3,0,6,0,0,0,0,1,0,1,0,799012,3206,5821809,377
5036,11,12,12301205,12500928,2020,9,11,6,3,0,1,0,0,0,0,1,0,0,1,792380,978,5837729,812
5037,11,2,2010101,2100101,2020,12,18,1,3,0,1,2,0,0,0,1,0,0,1,797292,245,5825592,558
5038,11,4,4020313,4200311,2020,6,14,4,3,2,6,0,0,1,0,0,0,0,0,790694,9074,5826336,16
5040,11,12,12103219,12100204,2020,4,10,5,2,5,2,0,1,1,0,0,0,0,0,795681,592,5832885,339
5041,11,7,7020202,7200308,2020,11,8,5,3,5,2,0,1,1,0,0,0,0,0,795241,9043,5823528,273
5042,11,4,4010101,4100101,2020,9,14,7,3,2,6,0,0,1,0,0,0,0,0,791083,339,5829201,32
5043,11,4,4020310,4200308,2020,7,14,5,3,2,6,0,0,1,0,0,0,1,0,790428,902,5827723,185
5044,11,2,2050602,2500728,2020,4,8,5,3,5,2,0,1,1,0,0,0,0,0,802987,1844,5827645,509
5045,11,4,4010101,4100101,2020,10,21,7,2,0,1,2,0,0,0,1,0,0,0,791539,925,5830633,145
5046,11,7,7050502,7501133,2020,8,11,2,2,0,6,0,1,0,0,0,0,1,0,798456,4409,5818180,549
5047,11,7,7020202,7200308,2020,7,14,6,3,0,4,0,0,0,1,0,0,1,0,795243,42,5823529,745
5048,11,7,7050501,7501030,2020,6,11,3,3,5,3,0,0,1,0,0,0,0,0,797884,724,5820428,218
5049,11,7,7010104,7100206,2020,10,15,7,3,6,7,0,0,0,1,0,0,1,1,796003,2008,5824574,813
5050,11,7,7020202,7200308,2020,4,22,4,3,3,6,2,0,1,0,0,0,1,0,795399,6961,5823424,16
5051,11,3,3061131,3601142,2020,9,13,3,3,4,6,0,1,0,0,0,0,1,0,799165,458,5830940,645
5052,11,9,9010201,9100202,2020,11,16,6,3,5,3,2,1,1,0,0,0,0,0,803268,9338,5824397,53
5053,11,11,11010101,11100101,2020,6,7,5,3,5,7,0,0,1,0,1,0,0,0,803724,4793,5834374,441
5054,11,3,3030716,3300517,2020,4,18,4,2,3,6,0,0,1,0,1,0,0,0,803321,222,5833644,665
5055,11,10,10010308,10100311,2020,8,13,2,3,3,6,0,0,1,0,0,0,0,0,808340,204,5828034,955
5056,11,4,4041134,4400726,2020,7,7,4,3,3,6,0,0,1,0,0,1,0,0,790869,128,5824710,147
5057,11,7,7070703,7601544,2020,6,18,3,3,6,7,0,1,0,1,0,0,0,0,799802,2438,5813900,872
5058,11,3,3061332,3701657,2020,4,10,4,3,5,2,0,0,1,0,0,0,1,0,799984,4071,5830223,911
5059,11,9,9020601,9200613,2020,10,16,2,3,2,6,0,0,1,0,0,0,1,1,806095,1049,5821638,59
5060,11,6,6040701,6400735,2020,12,8,2,3,1,5,0,1,0,0,0,1,0,1,781158,349,5815419,302
5061,11,1,1011303,1100310,2020,8,9,4,2,5,3,0,1,0,0,0,0,0,0,798701,6594,5827896,885
5062,11,3,3061332,3601347,2020,7,8,1,2,0,7,0,1,0,0,0,0,0,0,799468,9149,5830322,14
5063,11,3,3061131,3601142,2020,5,10,4,3,5,3,0,1,0,0,0,0,1,0,799165,6915,5830372,818
5064,11,7,7050502,7501133,2020,10,5,2,3,5,2,2,0,1,0,1,0,0,0,798004,3966,5819004,887
5066,11,4,4030623,4300622,2020,4,16,4,3,5,2,0,0,1,0,1,0,0,0,793301,222,5826821,11
5067,11,1,1011204,1100207,2020,9,8,5,3,5,2,0,1,1,0,0,0,0,0,798637,7066,5827034,516
5068,11,7,7050501,7501030,2020,11,14,3,3,5,2,0,0,1,0,0,0,0,0,797869,8206,5820428,498
5069,11,3,3061332,3601348,2020,5,14,4,3,5,2,0,0,1,0,0,0,1,0,799816,6255,5830255,23
5070,11,10,10030726,10300733,2020,8,19,3,2,2,6,0,0,1,0,1,0,0,0,809468,7458,5827395,574
5071,11,10,10010206,10100208,2020,6,13,5,3,2,6,0,0,1,0,0,0,0,0,808322,6809,5832066,247
5072,11,6,6040703,6400737,2020,5,16,5,3,1,5,0,0,1,0,0,0,0,0,784739,4784,5815918,779
5073,11,7,7020202,7200308,2020,4,11,3,2,6,2,0,0,0,1,0,0,1,0,795493,9963,5823365,291
5074,11,1,1011102,1100102,2020,9,15,4,3,2,6,0,0,1,0,0,0,0,0,796423,9633,5827372,469
5075,11,6,6040703,6400737,2020,12,10,7,3,5,3,0,0,1,0,0,0,0,0,786189,8159,5816768,274
5076,11,4,4020313,4200311,2020,8,14,5,3,2,6,0,0,1,0,0,0,0,0,790653,9629,5827102,777
5077,11,1,1011102,1100102,2020,6,13,1,3,0,2,0,0,1,0,1,0,0,1,796453,881,5827390,807
5078,11,1,1033203,1300836,2020,10,21,1,3,6,2,2,0,1,1,0,0,0,1,796287,826,5830281,195
5080,11,4,4020310,4200308,2020,4,11,3,2,3,6,0,0,1,0,0,1,0,0,790462,5492,5828450,171
5081,11,7,7040403,7400825,2020,11,11,4,3,2,6,0,0,1,0,0,0,0,0,797821,463,5820715,309
5082,11,2,2050602,2500727,2020,9,20,3,3,0,1,2,1,0,0,0,0,0,0,802177,8878,5827744,579
5083,11,1,1011303,1100310,2020,4,7,3,3,2,6,0,0,1,0,1,0,0,0,799131,8556,5827676,885
5084,11,11,11030721,11300722,2020,10,9,6,3,5,2,0,1,1,0,0,0,0,0,803767,845,5827581,92
5085,11,1,1033203,1300836,2020,8,17,4,3,0,7,0,0,1,0,0,0,0,0,796231,7364,5830175,271
5086,11,2,2050602,2500728,2020,7,8,5,3,6,4,0,1,0,1,0,0,0,0,803079,5382,5827651,972
5087,11,1,1011104,1100104,2020,6,15,6,3,5,2,0,0,1,0,1,0,0,0,796180,2591,5825777,959
5088,11,10,10030726,10300733,2020,4,7,3,3,3,6,0,0,1,0,0,1,0,0,808658,5377,5827425,33
5089,11,9,9010101,9100101,2020,9,19,5,3,2,6,2,0,1,0,0,0,0,0,802630,9606,5825131,751
5090,11,7,7040403,7400824,2020,12,6,4,3,2,6,2,0,1,0,0,0,0,1,797845,9615,5822378,276
5091,11,1,1033203,1300836,2020,6,14,3,3,2,6,0,0,1,0,0,0,0,0,796299,4715,5830036,227
5093,11,3,3010104,3100101,2020,4,22,3,3,7,7,2,0,0,0,1,0,0,0,801042,534,5838445,27
5094,11,1,1011303,1100310,2020,9,20,6,3,5,3,1,0,1,0,0,0,1,0,798780,909,5827996,633
5095,11,12,12103115,12100103,2020,7,19,1,3,0,1,0,0,1,0,0,0,0,1,795363,194,5833705,363
5096,11,4,4020208,4200206,2020,4,14,3,3,2,6,0,0,1,0,0,0,1,0,788470,2005,5826050,17
5097,11,12,12304314,12500824,2020,10,9,6,3,2,6,0,0,1,0,0,0,0,0,790281,5202,5835683,842
5098,11,4,4041134,4400726,2020,12,14,4,3,2,6,0,0,1,0,0,0,1,0,790761,6891,5824870,33
5099,11,3,3061332,3601347,2020,5,12,3,2,3,6,0,1,1,0,0,0,0,1,799501,9227,5830294,46
5100,11,3,3071638,3701659,2020,8,19,1,3,5,2,0,1,1,0,0,0,0,0,800016,3277,5828989,415
5101,11,12,12301203,12500930,2020,7,15,5,3,6,4,0,0,1,1,0,0,0,1,794063,6871,5835081,249
5102,11,7,7050502,7501133,2020,6,13,2,3,2,6,0,0,1,0,0,0,0,0,798192,196,5818900,192
5103,11,6,6030503,6300527,2020,10,14,4,3,2,6,0,0,1,0,0,0,0,0,790695,5904,5818604,131
5104,11,4,4030417,4300414,2020,4,13,1,3,5,2,0,1,1,0,0,0,0,0,791029,934,5826477,361
5105,11,6,6030605,6300629,2020,9,17,2,3,3,6,0,0,1,0,1,0,0,0,791180,398,5818909,26
5106,11,5,5020629,5200634,2020,11,18,3,3,2,6,2,0,1,0,0,0,1,0,784982,7569,5826322,114
5107,11,3,3061332,3601348,2020,4,16,1,3,0,6,0,0,1,0,1,0,0,0,799771,3692,5830242,146
5108,11,10,10010308,10100311,2020,9,6,5,3,2,6,0,0,1,0,0,0,0,0,808075,3716,5827457,506
5109,11,7,7040403,7400824,2020,12,20,6,3,3,6,2,0,1,0,0,1,0,0,797346,2275,5822340,611
5110,11,7,7060601,7601236,2020,6,17,3,3,5,2,0,1,0,0,0,1,0,0,796608,831,5815997,411
5112,11,4,4020208,4200206,2020,4,14,1,3,2,6,0,0,1,0,0,0,0,0,787892,6623,5825956,738
5113,11,7,7020203,7200410,2020,9,15,6,2,1,5,0,0,1,0,1,0,0,0,795679,8609,5823971,726
5114,11,6,6040703,6400737,2020,7,11,3,3,1,5,0,0,1,0,0,0,0,0,786369,745,5816863,197
5115,11,7,7040403,7400824,2020,4,22,7,3,6,2,2,0,1,1,0,0,0,0,797829,1107,5822373,143
5116,11,4,4020313,4200311,2020,10,16,6,3,2,6,0,0,1,0,0,0,0,0,790723,5053,5826860,77
5117,11,2,2010101,2100101,2020,8,18,1,3,3,6,0,1,1,0,0,0,0,0,797885,713,5825496,206
5118,11,12,12103115,12100103,2020,7,11,6,3,2,1,0,1,1,0,0,0,0,1,795540,2929,5833283,95
5119,11,6,6040701,6400735,2020,6,12,3,3,5,7,0,1,1,0,0,0,0,0,784015,5113,5815895,148
5120,11,4,4030622,4300621,2020,10,10,5,3,0,2,0,1,0,0,0,0,1,1,792372,6009,5826680,211
5121,11,12,12231102,12400721,2020,4,14,7,3,3,6,0,0,1,0,1,0,0,0,791098,9517,5841100,119
5122,11,7,7050502,7501133,2020,9,11,2,3,8,7,0,0,0,0,0,0,1,0,797515,5846,5818151,35
5123,11,1,1022202,1200624,2020,11,16,5,3,2,6,2,0,1,0,1,0,0,1,795883,496,5829597,455
5124,11,12,12302211,12601031,2020,6,14,4,3,2,2,0,0,1,0,1,0,0,0,793360,9208,5836429,386
5125,11,4,4020311,4200310,2020,8,11,1,2,5,2,0,1,1,0,0,0,0,0,790120,8322,5826328,907
5126,11,2,2050602,2500729,2020,6,15,3,3,6,4,0,0,0,1,0,0,1,0,803299,147,5827613,373
5127,11,6,6040703,6400737,2020,4,19,6,3,0,1,1,0,0,0,1,0,0,0,785114,6868,5816159,42
5128,11,3,3071639,3701660,2020,10,16,2,3,3,6,0,0,1,0,1,0,0,1,800513,3896,5829746,429
5129,11,9,9020601,9200613,2020,12,12,7,3,2,6,0,0,1,0,0,0,0,0,806498,7025,5821235,217
5130,11,4,4041137,4400727,2020,8,13,3,3,2,6,0,0,1,0,0,0,0,0,791888,3426,5824041,256
5131,11,4,4030417,4300414,2020,7,9,5,3,0,7,0,1,0,1,0,0,0,0,791359,2845,5826531,544
5132,11,11,11030721,11300722,2020,5,14,3,3,6,7,0,0,0,1,0,0,1,0,803906,7711,5827567,212
5133,11,7,7020202,7200308,2020,10,0,6,2,9,1,2,0,1,0,0,0,0,0,794926,7556,5823123,665
5135,11,1,1011303,1100310,2020,4,17,6,3,2,6,0,0,1,0,0,0,0,0,798863,8858,5828074,895
5136,11,4,4041133,4400725,2020,9,19,4,3,2,6,1,0,1,0,0,0,0,0,790584,4555,5825130,265
5137,11,7,7050502,7501133,2020,11,18,2,3,2,6,2,0,1,0,0,0,0,1,798151,723,5818914,51
5138,11,11,11030721,11300722,2020,5,11,2,3,2,6,0,0,1,0,0,0,0,1,803876,8997,5827570,57
5139,11,7,7010104,7100205,2020,8,14,2,3,1,5,0,1,1,0,0,0,0,0,796006,2553,5825033,303
5140,11,2,2040503,2400522,2020,6,15,4,2,6,4,0,0,1,1,0,0,0,0,801378,9701,5827810,464
5141,11,4,4010101,4100101,2020,5,15,5,3,2,6,0,0,1,0,0,0,0,0,790663,9861,5828845,525
5142,11,6,6030503,6300527,2020,4,15,6,2,5,2,0,0,1,0,0,0,0,0,791033,5818801,4,13
5143,11,3,3071633,3701657,2020,9,9,4,3,2,6,0,1,1,0,0,0,0,0,800539,9597,5829931,977
5144,11,2,2050602,2500727,2020,12,19,5,3,5,2,2,1,1,0,0,0,0,1,802146,3043,5827747,522
5145,11,12,12301205,12500928,2020,8,8,4,3,5,2,0,1,1,0,0,0,0,0,792368,9851,5837740,45
5146,11,6,6040701,6400735,2020,6,16,6,3,0,5,0,1,1,0,0,0,0,1,782483,3777,5815759,564
5147,11,1,1011201,1100205,2020,10,17,7,3,2,6,0,0,1,0,0,0,0,0,797090,583,5826739,298
5149,11,2,2050602,2500727,2020,4,13,5,2,3,6,0,1,0,0,0,0,0,0,802358,3348,5827709,56
5150,11,7,7050501,7501030,2020,11,12,4,2,3,6,0,1,1,0,0,0,0,0,798130,7746,5819113,443
5151,11,6,6030605,6300629,2020,9,15,3,3,5,3,0,0,1,0,1,0,0,0,792499,842,5819784,197
5152,11,1,1011104,1100104,2020,8,14,2,2,2,6,0,0,0,0,1,0,1,0,796182,6867,5825783,319
5153,11,1,1033203,1300836,2020,4,17,5,3,2,6,0,0,1,0,0,0,0,0,796207,8096,5829939,111
5154,11,2,2050602,2500727,2020,10,21,6,3,5,2,2,1,1,0,0,0,0,1,802576,2311,5827687,245
5155,11,1,1011201,1100205,2020,8,12,4,3,3,6,0,1,0,0,0,1,0,0,797600,4456,5826824,75
5156,11,7,7040403,7400823,2020,7,12,4,3,3,6,0,0,1,0,1,0,0,1,797293,4515,5822327,918
5157,11,2,2050602,2500727,2020,6,6,6,3,5,2,0,1,0,0,0,0,1,1,802380,2359,5827724,419
5158,11,9,9010302,9100306,2020,11,13,5,3,3,6,0,0,1,0,1,0,0,0,804466,356,5819686,806
5159,11,3,3061429,3601449,2020,4,16,5,3,5,2,0,1,1,0,0,0,0,0,800973,866,5830486,269
5160,11,1,1011303,1100310,2020,9,14,5,3,5,3,0,1,1,0,0,0,0,0,799326,7992,5827936,222
5161,11,1,1011105,1100102,2020,11,11,2,3,5,3,0,0,1,0,0,0,0,0,796676,764,5826211,163
5162,11,7,7040401,7400721,2020,6,16,2,3,2,6,0,0,1,0,0,0,0,0,797815,25,5822679,143
5164,11,10,10030726,10300733,2020,4,15,5,3,2,2,0,0,1,0,0,0,0,0,809650,84,5827341,153
5165,11,3,3071639,3701660,2020,9,8,5,2,5,2,0,1,0,0,0,0,0,0,800269,8281,5829354,748
5166,11,9,9010101,9100101,2020,7,12,6,3,0,6,0,0,0,0,0,0,1,0,802634,5918,5825167,859
5167,11,12,12231101,12400723,2020,4,12,5,3,0,1,0,1,0,0,0,0,0,0,792227,2171,5838319,969
5168,11,3,3071633,3701657,2020,10,13,5,3,5,2,0,1,1,0,0,0,0,0,800291,583,5830052,565
5169,11,7,7070701,7601442,2020,12,14,3,3,1,5,0,0,1,0,0,0,1,1,799356,9158,5816020,878
5170,11,3,3020209,3200206,2020,5,9,2,3,5,2,0,1,1,0,0,0,0,0,798250,3928,5835077,53
5171,11,2,2050802,2500834,2020,8,20,6,2,3,6,1,1,0,0,0,0,0,0,802054,9105,5827113,6
5172,11,12,12103218,12100103,2020,7,18,3,3,2,2,0,0,1,0,0,0,0,0,795328,2941,5833730,576
5173,11,1,1044201,1401044,2020,5,15,1,3,0,7,0,1,1,0,0,0,0,0,796072,3835,5831280,272
5174,11,4,4041239,4400830,2020,10,17,4,3,2,6,1,0,1,0,0,0,0,0,792084,8491,5823813,101
5175,11,4,4020209,4200207,2020,4,14,4,3,2,6,0,0,1,0,0,0,1,0,789743,81,5824732,394
5176,11,10,10010308,10100311,2020,9,16,1,3,3,6,0,0,1,0,1,0,0,0,808117,6425,5827457,156
5177,11,4,4020314,4200311,2020,11,20,2,3,3,6,2,0,1,0,0,1,0,0,790535,1058,5825733,412
5178,11,7,7050501,7501030,2020,5,8,2,3,3,6,0,1,0,0,0,0,1,1,798066,8834,5819387,21
5179,11,4,4020313,4200311,2020,8,10,6,2,6,4,0,1,0,1,0,0,0,0,790360,934,5826367,625
5180,11,7,7050501,7501029,2020,6,13,7,3,5,3,0,1,1,0,0,0,0,0,797749,8282,5818868,293
5181,11,8,8020619,8200622,2020,4,8,4,3,5,3,0,0,1,0,0,1,0,0,802349,183,5821930,503
5182,11,3,3061434,3601451,2020,10,20,7,3,0,1,2,1,0,0,0,0,0,0,800691,9104,5830081,971
5183,11,12,12103115,12100103,2020,12,18,5,3,3,6,2,0,1,0,1,0,0,0,795552,2695,5833252,991
5184,11,2,2050602,2500727,2020,8,9,2,3,5,2,0,0,1,0,0,0,1,0,802043,3189,5828025,584
5185,11,2,2050602,2500729,2020,7,14,4,3,6,4,0,0,0,1,0,0,1,1,803122,3301,5827630,838
5186,11,1,1022202,1200624,2020,4,16,3,3,2,6,0,0,1,0,0,0,0,0,795886,8016,5829547,515
5187,11,4,4020311,4200310,2020,10,11,5,3,2,6,0,0,1,0,0,0,0,0,789060,8138,5826144,572
5189,11,3,3020209,3200205,2020,4,13,3,3,5,3,0,0,1,0,1,0,0,0,798165,7503,5836122,447
5190,11,4,4051656,4501151,2020,9,16,3,3,2,6,0,0,1,0,0,0,0,0,793758,3164,5823001,444
5191,11,12,12231101,12400723,2020,11,14,1,3,0,1,0,1,0,0,0,0,0,0,791842,3566,5839180,645
5192,11,9,9010102,9100101,2020,9,19,6,2,8,1,0,0,1,0,0,0,0,0,804091,7624,5824390,86
5193,11,1,1011201,1100205,2020,5,17,2,3,0,1,0,0,0,0,1,0,0,1,797562,694,5826818,643
5194,11,12,12103219,12100204,2020,8,19,7,3,5,2,0,1,1,0,0,0,0,1,795732,7841,5832788,42
5195,11,7,7070701,7601442,2020,6,16,3,3,2,6,0,0,1,0,0,0,0,0,799317,64,5816170,3
5196,11,3,3071633,3701657,2020,4,19,3,3,5,2,0,1,1,0,0,0,0,0,800295,826,5830050,664
5197,11,12,12103218,12100205,2020,9,18,2,3,5,2,1,1,1,0,0,0,0,0,794559,1815,5833820,741
5198,11,7,7040403,7400824,2020,12,20,2,3,5,2,2,0,1,0,0,0,0,0,797848,5289,5822307,378
5199,11,7,7030303,7300619,2020,5,15,2,3,2,6,0,0,1,0,0,0,0,1,796272,6777,5822709,172
5200,11,12,12103218,12100205,2020,8,20,7,3,5,3,1,0,1,0,0,0,0,0,794559,322,5833814,317
5201,11,9,9020601,9200613,2020,6,13,2,2,3,6,0,0,0,0,1,1,0,0,806057,5994,5821695,611
5202,11,10,10010308,10100311,2020,4,20,3,2,0,1,2,1,0,0,0,0,0,0,808309,4067,5827600,658
5203,11,3,3061332,3601347,2020,10,14,7,2,0,1,0,1,0,0,0,0,0,0,799251,4581,5830357,694
5204,11,2,2020202,2200208,2020,12,14,6,3,2,6,0,0,1,0,0,0,0,0,797833,1679,5824977,145
5205,11,4,4020208,4200206,2020,8,17,3,2,5,3,0,0,0,0,1,0,1,0,787113,1156,5825830,927
5206,11,4,4030417,4300414,2020,7,16,5,3,3,6,0,1,0,0,0,0,0,0,791712,9516,5826590,977
5207,11,12,12301203,12500930,2020,10,11,6,2,2,6,0,0,1,0,1,0,0,0,794226,1154,5834780,872
